Variant,Ticker,Signal Date,Entry Date,Exit Date,Signal,Setup,Market Regime,Entry Method,Nominal Entry,Executed Entry,Stop,Target,Target Name,Quantity,Initial Risk Per Share,Portfolio Risk Budget,Position Value,Capital Constraint Reason,Exit Reason,Nominal Exit,Executed Exit,Gross PnL,Entry Slippage Cost,Exit Slippage Cost,Slippage Cost,Entry Transaction Cost,Exit Transaction Cost,Transaction Cost,Net PnL,Net Return %,R Multiple,Result,Bars Held,Portfolio Equity At Entry,Technical Score,Actionability Score,Planned R:R T1,RS 60D,Conservative Entry-Bar Ambiguity,Candidate Source,Survivorship Bias Warning
T1_10D,ICICIBANK.NS,2016-09-21,2016-09-26,2016-09-29,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,228.7274,228.84176369999997,220.0257,243.7879,T1,97,8.816063699999972,859.5187975117298,22197.6510789,NONE,STOP,220.0257,219.91568715000002,-844.0648999999988,11.093278899998467,10.671246449997625,21.76452534999609,11.098825539449999,10.665910826775002,21.764736366225,-887.5941617162199,-3.9985949799883262,-1.0379298048203731,LOSS,4,114602.5063348973,83.0,91.0,1.7307,5.048,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2016-09-16,2016-09-20,2016-09-29,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,228.1501,228.26417505,219.6557,243.9662,T1,100,8.60847505000001,862.6892447215874,22826.417505,NONE,STOP,219.6557,219.54587215,-849.4400000000013,11.407504999999674,10.982784999998785,22.39028999999846,11.413208752500001,10.9772936075,22.39050236,-894.2207923599998,-3.91748197965855,-1.0387679434117647,LOSS,8,115025.23262954499,83.0,87.0,1.8619,10.3242,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,HDFCBANK.NS,2016-10-07,2016-10-13,2016-10-17,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,290.6056,290.75090279999995,284.777,300.6161,T1,97,5.973902799999962,849.67896835935,28202.837571599994,MAX_POSITION_PCT,STOP,284.777,284.6346115,-565.3741999999995,14.094371599996862,13.811684499998194,27.906056099995055,14.101418785799996,13.804778657750001,27.90619744355,-621.1864535435446,-2.2025672131979865,-1.071993346987498,LOSS,3,113290.52911458001,71.0,82.0,1.7175,3.8132,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,CIPLA.NS,2016-09-30,2016-10-06,2016-10-21,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,540.0637,540.33373185,519.2619,575.2114,T1,40,21.07183185000008,845.1205681594784,21613.349274,NONE,TIME_10D,543.04296875,542.771447265625,119.1707499999984,10.801274000000376,10.860859374997744,21.66213337499812,10.806674637,10.855428945312502,21.662103582312504,75.84651304268777,0.3509243851156753,0.08998566615209523,WIN,10,112682.74242126379,82.0,88.0,1.6896,10.6881,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ICICIBANK.NS,2016-11-01,2016-11-04,2016-11-09,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,230.3451,230.46027254999998,219.4835,250.5323,T1,76,10.976772549999993,841.0305186057219,17514.9807138,NONE,STOP_GAP,219.0009534351324,218.89145295841485,-862.1551389299376,8.753113799998687,8.322036230534309,17.075150030532996,8.7574903569,8.317875212419764,17.075365569319764,-896.3056545297903,-5.1173659233526525,-1.074404648599497,LOSS,4,112137.40248076293,82.0,83.0,1.8586,10.5025,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2016-11-30,2016-12-01,2016-12-14,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,232.0644,232.18043219999998,219.6344,259.4162,T1,66,12.546032199999985,834.3082261967485,15323.908525199999,NONE,TIME_10D,236.1514434814453,236.0333677597046,269.7448697753902,7.658125199998551,7.79299763488774,15.451122834886291,7.661954262599999,7.789101136070252,15.45105539867025,238.84269154183366,1.5586277557651789,0.2884440755480252,WIN,10,111241.09682623313,70.0,90.0,2.2005,8.3632,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ITC.NS,2017-02-20,2017-02-21,2017-03-07,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,178.4949916870937,178.5842391829372,172.254,196.0425,T1,132,6.33023918293722,836.0995463833123,23573.119572147712,NONE,TIME_10D,177.32064819335938,177.2319878692627,-155.01334117292924,11.780669451345034,11.703162780761659,23.483832232106693,11.786559786073857,11.697311199371338,23.483870985445193,-201.98104439048115,-0.856827810898339,-0.2417222134868249,LOSS,10,111479.93951777497,74.0,90.0,2.7913,6.854,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,BEL.NS,2017-03-24,2017-03-27,2017-04-06,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,39.672517630334646,39.692353889149814,38.1984,42.4789,T1,558,1.4939538891498145,834.5846885503836,22148.333470145597,NONE,TARGET,42.4789,42.45766055000001,1565.9613622732693,11.068632418863828,11.851613099997735,22.920245518861563,11.074166735072799,11.845687293450002,22.9198540285228,1520.121262725885,6.8633663330692665,1.8235045093533209,WIN,8,111277.95847338448,78.0,89.0,1.8789,0.1951,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ITC.NS,2017-04-06,2017-04-07,2017-04-21,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,183.19224906692557,183.28384519145902,177.4804,193.8617,T1,145,5.803445191459019,845.9855980208276,26576.157552761557,NONE,TIME_10D,184.09815979003903,184.00611071014401,131.35705485145238,13.28143805735067,13.347116584777865,26.628554642128535,13.288078776380779,13.340443026485442,26.62852180286622,78.09997840645762,0.2938723487449455,0.09281048118226103,WIN,10,112798.07973611036,76.0,89.0,1.5398,0.5873,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2017-04-19,2017-04-20,2017-05-04,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,255.0147870247308,255.14229441824315,247.0713,268.3539,T1,105,8.070994418243146,850.6755921251338,26789.940913915532,NONE,TARGET,268.3539,268.21972305,1400.6068624032678,13.388276318797807,14.088579749998189,27.476856068795996,13.394970456957767,14.081535460125002,27.47650591708277,1345.653500417389,5.022980471444096,1.5878771510552503,WIN,10,113423.41228335118,80.0,91.0,1.6346,1.7916,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2017-05-22,2017-05-23,2017-05-24,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,264.3567,264.48887835,254.2049,283.22,T1,83,10.283978349999984,855.6118085819738,21952.576903049998,NONE,STOP,254.2049,254.07779755,-842.5993999999984,10.970803050000313,10.549503349999611,21.520306399999924,10.976288451524999,10.544228598325,21.52051704985,-885.6402234498482,-4.0343337702955555,-1.0375716259602974,LOSS,2,114081.57447759651,72.0,91.0,1.8581,2.8453,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,WIPRO.NS,2017-05-18,2017-05-19,2017-06-01,BUY,BREAKOUT,STRONG BULL,NEXT_OPEN,89.15373645213342,89.19831332035947,83.5067,97.3337,T1,150,5.69161332035948,856.6637491120066,13379.74699805392,NONE,TIME_10D,91.54751586914062,91.50174211120606,359.06691255108143,6.686530233908883,6.866063690185342,13.552593924094225,6.689873499026961,6.862630658340454,13.552504157367416,331.9618144696198,2.4810769181054284,0.3888315383644196,WIN,10,114221.83321493422,80.0,84.0,1.5,1.8548,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,WIPRO.NS,2017-06-09,2017-06-12,2017-06-13,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,90.6086119652312,90.65391627121382,87.7178,96.0898,T1,289,2.9361162712138196,850.770793651135,26198.981802380793,NONE,STOP,87.7178,87.67394110000001,-835.4446579518192,13.092944428974718,12.67522209999693,25.768166528971648,13.099490901190396,12.668884488950003,25.7683753901404,-886.9811998709312,-3.38555599817367,-1.0453057087656148,LOSS,2,113436.10582015134,81.0,93.0,1.684,0.7043,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,TCS.NS,2017-06-08,2017-06-09,2017-06-16,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,996.2285687964326,996.7266830808308,960.518,1070.9259,T1,23,36.208683080830724,852.5111610446551,22924.71371085911,NONE,STOP,960.518,960.0377410000001,-821.3430823179484,11.456628541158238,11.045956999998452,22.50258554115669,11.462356855429555,11.040434021500001,22.502790876929556,-866.3484587360347,-3.7791026298647203,-1.0402842933774792,LOSS,6,113668.15480595401,70.0,95.0,2.0379,-8.7892,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,M&M.NS,2017-06-27,2017-06-28,2017-07-11,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,624.0119268015644,624.3239327649652,603.9939,664.5272,T1,41,20.330032764965154,839.3611886051028,25597.281243363574,NONE,TIME_10D,633.1898803710938,632.8732854309083,376.2960963507028,12.792244499432513,12.980392547605334,25.772637047037847,12.798640621681788,12.97390235133362,25.77254297301541,324.75091633064955,1.2686930039292568,0.38960852392205614,WIN,10,111914.82514734704,70.0,85.0,2.0034,3.8222,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,TITAN.NS,2017-06-28,2017-06-30,2017-07-13,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,488.8235,489.06791175,457.2617,548.9378,T1,26,31.80621174999999,837.0683255354505,12715.7657055,NONE,TIME_10D,515.1355590820312,514.8779913024903,684.1135361328119,6.354705499999568,6.696762268065413,13.051467768064981,6.35788285275,6.693413886932373,13.051296739682375,658.0107716250645,5.174763257398276,0.7956969789388398,WIN,10,111609.11007139341,74.0,89.0,1.9047,7.4728,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,BEL.NS,2017-08-04,2017-08-10,2017-08-10,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,45.3326,45.3552663,43.6442,48.11,T1,493,1.7110662999999988,844.2271914241244,22360.1462859,NONE,STOP_ENTRY_BAR,43.6442,43.622377900000004,-832.3812000000007,11.1744858999987,10.758295299997187,21.932781199995887,11.180073142949999,10.75291615235,21.932989295299997,-876.2469704952966,-3.918789078083295,-1.0387541511979954,LOSS,1,112563.62552321659,76.0,91.0,1.645,-8.3754,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ICICIBANK.NS,2017-07-28,2017-08-03,2017-08-10,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,282.0853,282.22634265,273.145,299.5162,T1,93,9.08134265000001,846.7319012647707,26247.04986645,NONE,STOP,273.145,273.0084275,-831.4479000000033,13.11696644999762,12.701242499999978,25.818208949997597,13.123524933225001,12.69489187875,25.818416811975,-883.0845257619759,-3.3645096506284653,-1.045608881972425,LOSS,6,112897.58683530276,71.0,91.0,1.9497,3.2566,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2017-08-03,2017-08-10,2017-08-11,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,269.1139,269.24845695,259.9574,285.3281,T1,90,9.291056949999984,841.7848228039551,24232.3611255,NONE,STOP,259.9574,259.8274213,-824.0849999999995,12.110125499999072,11.698082999998292,23.808208499997363,12.11618056275,11.692233958500001,23.80841452125,-871.7016230212469,-3.597262431451407,-1.0424619762044385,LOSS,2,112237.97637386069,74.0,93.0,1.7708,-3.4508,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,LT.NS,2017-09-22,2017-09-25,2017-09-25,BUY,PULLBACK,BULL,PULLBACK_LIMIT,1040.9463,1041.46677315,1006.405,1098.6693,T1,23,35.061773150000136,826.9991528701818,23953.735782450003,NONE,STOP_ENTRY_BAR,1006.405,1005.9017975,-794.4499000000021,11.970882450001,11.573657499998376,23.544539949999375,11.976867891225002,11.56787067125,23.544738562475004,-841.5391785124765,-3.513185526280374,-1.0435484759653384,LOSS,1,110266.55371602424,89.0,92.0,1.6711,1.9244,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,CIPLA.NS,2017-10-23,2017-10-24,2017-11-02,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,553.9909,554.26789545,530.7058,594.1691,T1,34,23.562095450000015,820.6876090313382,18845.1084453,NONE,TARGET,594.1691,593.8720154499999,1366.0587999999982,9.41784529999859,10.100874700000759,19.518719999999348,9.42255422265,10.09582426265,19.518378485299998,1327.0217015146989,7.041730247223174,1.6564761876707337,WIN,8,109425.01453751176,71.0,93.0,1.7255,3.2123,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,MARUTI.NS,2017-10-27,2017-10-30,2017-11-10,BUY,BREAKOUT,STRONG BULL,NEXT_OPEN,7538.588545003204,7542.357839275705,7034.3757,8349.3863,T1,1,507.9821392757058,827.7776609986753,7542.357839275705,NONE,TIME_10D,7523.41943359375,7519.657723876953,-15.169111409453762,3.769294272501611,3.7617097167967586,7.53100398929837,3.771178919637853,3.7598288619384768,7.53100778157633,-30.23112318032846,-0.40081793816390393,-0.05951217738370248,LOSS,10,110370.35479982337,77.0,95.0,1.5,3.3085,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,CIPLA.NS,2017-11-07,2017-11-10,2017-11-23,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,565.2225,565.5051112499999,537.0677,617.6219,T1,29,28.43741124999997,830.5754428341194,16399.648226249996,NONE,TIME_10D,577.0699462890625,576.781411315918,343.5759423828134,8.195726249998415,8.36751422118948,16.563240471187896,8.199824113124999,8.36333046408081,16.563154577205808,310.4495473344197,1.893025649400824,0.376446249291949,WIN,10,110743.39237788258,72.0,93.0,1.8611,3.6718,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,BEL.NS,2017-11-07,2017-11-14,2017-11-27,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,50.2833,50.30844164999999,47.8246,54.6392,T1,333,2.483841649999995,828.8841657015735,16752.711069449997,NONE,TIME_10D,52.9068717956543,52.880418359756476,873.6494079528818,8.372169449998268,8.808994153974396,17.181163603972664,8.376355534724999,8.804589656899454,17.180945191624453,839.2872991572847,5.009859572447333,1.0147113362688038,WIN,10,110517.8887602098,82.0,90.0,1.7716,7.0197,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,TCS.NS,2017-11-30,2017-12-01,2017-12-14,BUY,PULLBACK,BULL,PULLBACK_OPEN,1059.181316852754,1059.7109075111803,1032.2287,1116.4215,T1,26,27.482207511180377,840.0105723193358,27552.483595290687,MAX_POSITION_PCT,STOP,1032.2287,1031.71258565,-700.7680381716063,13.769357119083452,13.418973099998766,27.188330219082218,13.776241797645344,13.41226361345,27.188505411095342,-755.1448738017839,-2.7407506520786185,-1.0568304455144353,LOSS,10,112001.4096425781,79.0,84.0,2.0332,3.6767,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ICICIBANK.NS,2017-11-30,2017-12-01,2017-12-14,BUY,PULLBACK,BULL,PULLBACK_LIMIT,292.9438,293.0902719,281.8387,316.5661,T1,74,11.251571899999988,839.0365647175339,21688.680120600002,NONE,TIME_10D,289.8958740234375,289.7509260864258,-225.54652226562575,10.838920599999597,10.726147338865303,21.5650679388649,10.8443400603,10.720784265197755,21.565124325497756,-268.67671452998843,-1.2387877594948626,-0.3226897045885131,LOSS,10,111871.54196233785,74.0,86.0,2.1271,0.5867,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,AXISBANK.NS,2017-12-01,2017-12-04,2017-12-15,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,530.5616,530.8268807999999,509.603,562.4143,T1,39,21.223880799999904,837.4898187367533,20702.248351199996,NONE,TIME_10D,544.5748291015625,544.3025416870117,546.5159349609376,10.345951199996648,10.619209167479653,20.9651603674763,10.351124175599999,10.61389956289673,20.96502373849673,504.58575085496454,2.4373475880252227,0.609600868836786,WIN,10,111665.30916490043,78.0,86.0,1.5198,6.2456,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,BEL.NS,2017-12-04,2017-12-05,2017-12-18,BUY,PULLBACK,NEUTRAL,PULLBACK_OPEN,50.83376248303621,50.85917936427773,48.7132,54.9232,T1,390,2.1459793642777285,837.0791989326814,19835.079952068314,NONE,TIME_10D,51.81352233886719,51.78761557769776,382.1063437740811,9.912583684192313,10.103636856077927,20.01622054027024,9.917539976034158,10.098585037651063,20.01612501368522,342.07399822012565,1.7245909723921011,0.40872378856459773,WIN,10,111610.55985769085,72.0,86.0,1.8804,0.1848,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,LT.NS,2017-12-05,2017-12-06,2017-12-19,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,1054.7597,1055.28707985,1015.8279,1120.1507,T1,20,39.459179850000055,838.4718257459342,21105.741597,AVAILABLE_CASH,TIME_10D,1071.78466796875,1071.2487756347657,340.4993593749987,10.547596999999769,10.717846679685863,21.26544367968563,10.5528707985,10.712487756347658,21.26535855484766,297.9685571404654,1.4117890895756018,0.37756557317354505,WIN,10,111796.24343279123,77.0,86.0,1.6796,1.352,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,SBIN.NS,2017-12-15,2017-12-18,2018-01-01,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,279.164784111337,279.30436650339266,271.4018,314.2417,T1,99,7.902566503392677,834.730544470897,27651.132283835872,MAX_POSITION_PCT,TIME_10D,278.3490295410156,278.2098550262451,-80.75970246181464,13.818656813511552,13.778276962279733,27.596933775791285,13.825566141917935,13.771387823799135,27.59695396571707,-135.953590203323,-0.4916745860812286,-0.1737750118677003,LOSS,10,111297.40592945294,70.0,88.0,2.7012,13.7325,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,INFY.NS,2018-01-10,2018-01-11,2018-01-23,BUY,BREAKOUT,STRONG BULL,NEXT_OPEN,414.9825811881578,415.19007247875186,393.6366,458.2201,T1,38,21.55347247875187,838.9229631751373,15777.222754192571,NONE,TARGET,458.2201,457.99098995,1643.0257148500045,7.884669042574956,8.706181899999024,16.59085094257398,7.888611377096286,8.701828809050001,16.59044018614629,1609.8444237212843,10.203598242875104,1.965545319056962,WIN,9,111856.39509001831,83.0,84.0,1.5,9.0543,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,M&M.NS,2018-01-16,2018-01-17,2018-01-31,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,686.4134,686.7566067,667.842,722.5693,T1,41,18.914606700000036,846.6052872624801,28157.0208747,MAX_POSITION_PCT,TIME_10D,701.7391967773438,701.3883271789551,628.3576678710928,14.07147469999984,14.385653533933123,28.457128233932963,14.07851043735,14.37846070716858,28.45697114451858,571.4435684926412,2.029488741140587,0.7368722085041088,WIN,10,112880.7049683307,70.0,87.0,1.9469,3.7835,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,AXISBANK.NS,2018-02-01,2018-02-02,2018-02-02,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,584.1793166478615,584.4714063061854,562.6054,623.7342,T1,39,21.86600630618534,858.7349021522098,22794.38484594123,NONE,STOP,562.6054,562.3240973000001,-841.3827492665961,11.391496674632208,10.970805299998801,22.36230197463101,11.397192422970615,10.965319897350001,22.36251232032062,-886.1075635615477,-3.887394064592746,-1.0390880913430127,LOSS,1,114497.98695362797,84.0,89.0,1.7001,7.047,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,HDFCBANK.NS,2018-01-18,2018-01-19,2018-02-02,BUY,BREAKOUT,STRONG BULL,NEXT_OPEN,444.1600263652793,444.3821063784619,423.635,479.1807,T1,41,20.747106378461922,852.5026876019092,18219.66636151694,NONE,TIME_10D,447.109375,446.8858203125,120.92329402354898,9.1052805404874,9.165742187499347,18.271022727986747,9.10983318075847,9.16115931640625,18.27099249716472,84.38127879839752,0.46313295273411403,0.0991984102818871,WIN,10,113667.0250135879,75.0,86.0,1.5,1.7854,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,ICICIBANK.NS,2018-02-02,2018-02-05,2018-02-06,BUY,PULLBACK,BULL,PULLBACK_OPEN,312.0416583353514,312.19767916451906,305.6182,348.3323,T1,90,6.579479164519057,849.2696759810182,28097.791124806714,MAX_POSITION_PCT,STOP_GAP,300.278212863191,300.1280737567594,-1058.710092494437,14.041874625086734,13.51251957884358,27.554394203930315,14.048895562403358,13.505763319054175,27.554658881457534,-1113.8191455798249,-3.964080808460658,-1.8809647351660719,LOSS,2,113235.95679746909,78.0,94.0,2.1483,5.7234,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,HCLTECH.NS,2018-02-06,2018-02-07,2018-02-19,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,366.971,367.15448549999996,351.4993,399.5913,T1,54,15.65518549999996,847.2218444432016,19826.342216999998,NONE,STOP,351.4993,351.32355035,-835.4717999999999,9.908216999997876,9.49048110000001,19.398698099997887,9.913171108499998,9.485735859450001,19.398906967949998,-874.2694050679478,-4.4096354007160725,-1.0341732563900314,LOSS,8,112962.91259242687,79.0,92.0,2.1084,8.3931,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,M&M.NS,2018-02-05,2018-02-06,2018-02-19,BUY,PULLBACK,BULL,PULLBACK_OPEN,684.0361057394999,684.3781237923696,666.7072,738.0655,T1,40,17.67092379236965,840.9160323891695,27375.124951694783,MAX_POSITION_PCT,STOP,666.7072,666.3738463999999,-693.1562295799995,13.680722114786477,13.334144000000379,27.014866114786855,13.687562475847391,13.327476928,27.01503940384739,-747.1861350986337,-2.729434610498009,-1.0570841455120623,LOSS,9,112122.13765188926,71.0,88.0,1.839,8.2044,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,INFY.NS,2018-02-06,2018-02-07,2018-02-21,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,435.6285,435.84631425,418.9008,480.1843,T1,50,16.945514249999974,847.7509773481548,21792.3157125,NONE,TIME_10D,451.2210998535156,450.9954893035889,779.6299926757825,10.890712500000177,11.28052749633639,22.171239996336567,10.89615785625,11.274887232589723,22.171045088839723,735.2877075906063,3.374068718951459,0.8678257817883661,WIN,10,113033.46364642066,75.0,83.0,2.6636,13.3085,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,HCLTECH.NS,2018-05-02,2018-05-03,2018-05-03,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,383.5719601977204,383.7637461778192,364.3696,426.2766,T1,43,19.39414617781921,834.2697736448497,16501.841085646225,NONE,STOP,364.3696,364.18741520000003,-825.701488501977,8.246797144249001,7.83394639999824,16.08074354424724,8.250920542823113,7.830029426800001,16.080949969623113,-857.8631820158473,-5.19859073641208,-1.0286767138697213,LOSS,1,111235.9698193133,71.0,97.0,2.0127,4.222,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,TITAN.NS,2018-05-17,2018-05-18,2018-05-30,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,907.5066,907.9603533,870.5512,968.7499,T1,22,37.40915329999996,827.8357997797308,19975.127772599997,NONE,STOP,870.5512,870.1159244,-813.0188000000012,9.982572599997866,9.576063199998998,19.558635799996864,9.987563886299998,9.5712751684,19.558839054699998,-852.1362748546981,-4.265986603718142,-1.0354007942449197,LOSS,9,110378.10663729745,70.0,81.0,1.6572,14.3918,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,M&M.NS,2018-05-18,2018-05-21,2018-05-30,BUY,PULLBACK,BULL,PULLBACK_OPEN,766.9885023053989,767.3719965565516,739.9866,816.5576,T1,30,27.385396556551655,831.0919019468329,23021.159896696547,NONE,TARGET,816.5576,816.1493212,1487.0729308380317,11.5048275345805,12.248363999998446,23.753191534578946,11.510579948348273,12.242239818,23.752819766348274,1439.5669195371045,6.253233659802159,1.7522318468340796,WIN,8,110812.25359291106,79.0,74.0,1.6549,13.2655,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,HDFCBANK.NS,2018-05-18,2018-05-21,2018-05-31,BUY,PULLBACK,BULL,PULLBACK_LIMIT,456.1717,456.39978584999994,446.3458,473.9634,T1,60,10.053985849999947,828.3415662488269,27383.987150999998,MAX_POSITION_PCT,TARGET_GAP,485.07532989995536,484.8327922350054,1734.2177939973226,13.685150999997404,14.552259896997839,28.237410896995243,13.6919935755,14.544983767050162,28.236977342550162,1677.7434057577773,6.126731642497539,2.7812243336271556,WIN,9,110445.54216651026,80.0,88.0,1.8107,5.0313,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,INFY.NS,2018-05-24,2018-05-25,2018-06-07,BUY,BREAKOUT,BULL,NEXT_OPEN,483.7432921002342,483.9851637462843,456.2625,523.4623,T1,29,27.722663746284297,827.741497625706,14035.569748642245,NONE,TIME_10D,492.532470703125,492.2862044677735,254.8861794838328,7.014277735452083,7.141720825194284,14.155998560646367,7.017784874321123,7.138149964782715,14.155934839103839,226.57424608408257,1.6142860613549415,0.281823749293548,WIN,10,110365.5330167608,85.0,86.0,1.5,5.4375,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
T1_10D,TCS.NS,2018-06-05,2018-06-06,2018-06-13,BUY,PULLBACK,BULL,PULLBACK_LIMIT,1398.8766,1399.5760383,1352.3302,1480.6482,T1,17,47.24583829999983,844.3002352482207,23792.7926511,NONE,TARGET,1480.6482,1479.9078759000001,1390.1172000000006,11.890451099998018,12.585509699999193,24.47596079999721,11.89639632555,12.579216945150002,24.475613270700002,1341.1656259293034,5.636856696884205,1.6698210568718066,WIN,6,112573.36469976277,79.0,88.0,1.7568,12.1543,False,REFERENCE,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
