Experiment ID,Ticker,Signal Date,Classification,Material To Portfolio Membership,Generated Signal,Reference Signal,Generated Setup,Reference Setup,Generated Market Regime,Reference Market Regime,Generated Technical Score,Reference Technical Score,Abs Diff Technical Score,Generated Actionability Score,Reference Actionability Score,Abs Diff Actionability Score,Generated Entry Low,Reference Entry Low,Abs Diff Entry Low,Generated Entry High,Reference Entry High,Abs Diff Entry High,Generated Stop Loss,Reference Stop Loss,Abs Diff Stop Loss,Generated Target 1,Reference Target 1,Abs Diff Target 1,Generated Target 2,Reference Target 2,Abs Diff Target 2,Generated R:R T1,Reference R:R T1,Abs Diff R:R T1,Generated R:R T2,Reference R:R T2,Abs Diff R:R T2,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,ITC.NS,2013-09-27,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,78.0,78.0,0.0,20.0,20.0,0.0,138.4756,138.4756,0.0,142.2886,142.2885,0.00010000000000331966,131.9741,131.9741,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,0.7674,0.7674,0.0,1.6623,1.6623,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-09-30,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BEAR,BEAR,82.0,82.0,0.0,20.0,20.0,0.0,138.4868,138.4868,0.0,142.2564,142.2564,0.0,131.9741,131.9741,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,0.773,0.773,0.0,1.6706,1.6707,9.999999999998899e-05,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-03,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,72.0,72.0,0.0,20.0,20.0,0.0,139.8496,139.8496,0.0,142.1275,142.1274,0.00010000000000331966,131.9741,131.9741,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,0.7955,0.7955,0.0,1.7046,1.7046,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-08,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,72.0,72.0,0.0,20.0,20.0,0.0,142.013,142.013,0.0,145.4348,145.4347,0.00010000000000331966,131.9741,131.9741,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,0.3543,0.3543,0.0,1.04,1.04,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-11,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,57.0,57.0,0.0,35.0,35.0,0.0,137.675,137.675,0.0,140.9158,140.9158,0.0,133.895,133.895,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,1.323,1.3229,9.999999999998899e-05,2.6377,2.6377,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-22,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,58.0,58.0,0.0,35.0,35.0,0.0,138.3191,138.3192,0.00010000000000331966,141.4044,141.4045,0.00010000000000331966,135.3583,135.3583,0.0,150.2041,150.2041,0.0,159.4345,159.4345,0.0,1.4554,1.4554,0.0,2.9821,2.9821,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-23,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,58.0,58.0,0.0,35.0,35.0,0.0,138.3574,138.3575,9.999999997489795e-05,141.3661,141.3662,0.00010000000000331966,135.3583,135.3583,0.0,149.7845,149.7845,0.0,159.4345,159.4345,0.0,1.4012,1.4012,0.0,3.0075,3.0074,9.999999999976694e-05,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2013-10-24,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,60.0,60.0,0.0,35.0,35.0,0.0,138.3672,138.3672,0.0,141.3564,141.3564,0.0,135.3583,135.3583,0.0,149.4069,149.4069,0.0,156.9171,156.9171,0.0,1.3422,1.3422,0.0,2.5943,2.5942,0.00010000000000021103,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-03-18,ENTRY_DIFFERENCE,False,AVOID,AVOID,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,59.0,59.0,0.0,4.0,4.0,0.0,146.3635,146.3635,0.0,148.5589,148.559,0.00010000000000331966,137.0125,137.0125,0.0,150.2041,150.2041,0.0,177.425,177.4251,9.999999997489795e-05,0.1425,0.1425,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-03-31,STOP_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,78.0,78.0,0.0,35.0,35.0,0.0,144.6729,144.6729,0.0,147.0503,147.0503,0.0,142.5927,142.5926,0.00010000000000331966,153.141,153.141,0.0,158.1943,158.1943,0.0,1.3664,1.3664,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-04-02,ENTRY_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,91.0,91.0,0.0,142.2458,142.2457,0.00010000000000331966,144.477,144.477,0.0,139.7413,139.7413,0.0,153.141,153.141,0.0,156.3163,156.3163,0.0,1.8295,1.8295,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-04-03,ENTRY_DIFFERENCE|STOP_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,89.0,89.0,0.0,142.2533,142.2532,0.00010000000000331966,144.764,144.764,0.0,140.0564,140.0563,0.00010000000000331966,153.141,153.141,0.0,156.5331,156.5331,0.0,1.7795,1.7795,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-04-09,STOP_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,59.0,59.0,0.0,89.0,89.0,0.0,142.2899,142.2899,0.0,144.7273,144.7273,0.0,140.1573,140.1572,0.00010000000000331966,153.141,153.141,0.0,156.1524,156.1524,0.0,1.8411,1.8411,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-05-16,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,67.0,67.0,0.0,35.0,35.0,0.0,145.5167,145.5167,0.0,148.5266,148.5266,0.0,142.1474,142.1474,0.0,155.1129,155.113,0.00010000000000331966,164.4746,164.4747,0.00010000000000331966,1.0325,1.0325,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-07-14,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,60.0,60.0,0.0,20.0,20.0,0.0,142.3428,142.3429,9.999999997489795e-05,144.7543,144.7543,0.0,137.8099,137.8099,0.0,149.8305,149.8305,0.0,162.5812,162.5812,0.0,0.731,0.731,0.0,2.5671,2.5671,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-07-16,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,20.0,20.0,0.0,142.4122,142.4122,0.0,144.7671,144.7671,0.0,138.5901,138.5901,0.0,149.8305,149.8305,0.0,162.5812,162.5812,0.0,0.8197,0.8197,0.0,2.884,2.8839,9.999999999976694e-05,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-07,STOP_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,62.0,62.0,0.0,88.0,88.0,0.0,145.6362,145.6362,0.0,147.9975,147.9975,0.0,143.5701,143.57,0.00010000000000331966,155.8152,155.8152,0.0,162.5812,162.5812,0.0,1.7657,1.7657,0.0,3.2939,3.2939,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-08,ENTRY_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,BULL,BULL,66.0,66.0,0.0,87.0,87.0,0.0,145.6177,145.6176,0.00010000000000331966,147.9642,147.9642,0.0,143.5644,143.5644,0.0,155.8152,155.8152,0.0,162.5812,162.5812,0.0,1.7844,1.7844,0.0,3.3222,3.3222,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-13,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,80.0,80.0,0.0,20.0,20.0,0.0,149.014,149.014,0.0,151.423,151.423,0.0,145.9765,145.9764,9.999999997489795e-05,155.8152,155.8152,0.0,162.5812,162.5812,0.0,0.8064,0.8064,0.0,2.0487,2.0487,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-14,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,71.0,71.0,0.0,20.0,20.0,0.0,149.2867,149.2867,0.0,151.691,151.691,0.0,145.9765,145.9764,9.999999997489795e-05,155.8152,155.8152,0.0,162.5812,162.5812,0.0,0.7217,0.7217,0.0,1.9057,1.9057,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-18,ENTRY_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,59.0,59.0,0.0,90.0,90.0,0.0,145.5489,145.5488,0.00010000000000331966,148.033,148.033,0.0,143.3752,143.3752,0.0,155.8152,155.8152,0.0,162.5812,162.5812,0.0,1.6708,1.6708,0.0,3.1234,3.1234,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-19,ENTRY_DIFFERENCE|STOP_DIFFERENCE,False,WATCH,WATCH,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,61.0,61.0,0.0,92.0,92.0,0.0,145.5765,145.5765,0.0,148.0054,148.0053,0.00010000000000331966,143.4513,143.4512,0.00010000000000331966,155.8152,155.8152,0.0,162.5812,162.5812,0.0,1.7149,1.7149,0.0,3.2006,3.2006,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-25,ENTRY_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,54.0,54.0,0.0,88.0,88.0,0.0,145.6295,145.6295,0.0,147.9524,147.9523,0.00010000000000331966,143.597,143.597,0.0,155.8152,155.8152,0.0,162.5812,162.5812,0.0,1.8053,1.8053,0.0,3.3588,3.3588,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-08-26,ENTRY_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,59.0,59.0,0.0,20.0,20.0,0.0,148.8692,148.8692,0.0,150.6642,150.6641,0.00010000000000331966,145.2746,145.2746,0.0,155.8152,155.8152,0.0,162.5812,162.5812,0.0,0.9558,0.9558,0.0,2.2111,2.2111,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-09-01,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,61.0,61.0,0.0,35.0,35.0,0.0,148.5917,148.5917,0.0,149.8519,149.852,0.00010000000000331966,145.2746,145.2746,0.0,154.6824,154.6824,0.0,162.5812,162.5812,0.0,1.0553,1.0553,0.0,2.7809,2.7809,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-09-05,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,58.0,58.0,0.0,35.0,35.0,0.0,148.6098,148.6097,0.00010000000000331966,149.9588,149.9588,0.0,145.2746,145.2746,0.0,154.6824,154.6824,0.0,162.5812,162.5812,0.0,1.0084,1.0084,0.0,2.6947,2.6947,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-09-15,ENTRY_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,59.0,59.0,0.0,35.0,35.0,0.0,149.0024,149.0024,0.0,150.3436,150.3435,0.00010000000000331966,146.057,146.057,0.0,154.6824,154.6824,0.0,162.5812,162.5812,0.0,1.0122,1.0122,0.0,2.8549,2.8549,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-09-17,FLOAT_ONLY,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,67.0,67.0,0.0,20.0,20.0,0.0,149.1903,149.1903,0.0,151.2894,151.2894,0.0,146.057,146.057,0.0,153.7206,153.7206,0.0,155.8152,155.8152,0.0,0.4646,0.4646,0.0,0.865,0.8649,9.999999999998899e-05,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-09-22,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,75.0,75.0,0.0,20.0,20.0,0.0,154.542,154.5421,0.00010000000000331966,156.8602,156.8602,0.0,148.6561,148.6561,0.0,162.5812,162.5812,0.0,177.3704,177.3705,0.00010000000000331966,0.6973,0.6973,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-10-09,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,BULL,BULL,77.0,77.0,0.0,35.0,35.0,0.0,153.8718,153.8718,0.0,156.2427,156.2427,0.0,150.8341,150.8341,0.0,162.3984,162.3984,0.0,169.7642,169.7643,0.00010000000000331966,1.1381,1.1381,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-11-10,TARGET_DIFFERENCE,False,AVOID,AVOID,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,54.0,54.0,0.0,20.0,20.0,0.0,157.7545,157.7545,0.0,160.1208,160.1208,0.0,148.0181,148.0181,0.0,162.3984,162.3984,0.0,190.3778,190.3777,0.00010000000000331966,0.1882,0.1882,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-11-19,STOP_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,65.0,65.0,0.0,20.0,20.0,0.0,152.5639,152.5639,0.0,154.8751,154.8751,0.0,149.5344,149.5343,0.00010000000000331966,159.235,159.235,0.0,162.3984,162.3984,0.0,0.8163,0.8163,0.0,1.4086,1.4086,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-11-20,STOP_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,64.0,64.0,0.0,35.0,35.0,0.0,152.9472,152.9472,0.0,155.1801,155.1801,0.0,149.5344,149.5343,0.00010000000000331966,161.2656,161.2655,0.00010000000000331966,169.2943,169.2944,0.00010000000000331966,1.0779,1.0779,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-11-26,TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,65.0,65.0,0.0,20.0,20.0,0.0,152.7913,152.7913,0.0,155.345,155.345,0.0,148.2945,148.2945,0.0,161.9282,161.9282,0.0,172.9712,172.9713,0.00010000000000331966,0.9337,0.9337,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-11-28,FLOAT_ONLY,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,57.0,57.0,0.0,20.0,20.0,0.0,152.9445,152.9445,0.0,155.2381,155.2381,0.0,148.2945,148.2945,0.0,161.9282,161.9282,0.0,172.5971,172.5972,9.999999997489795e-05,0.9635,0.9635,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-12-02,ENTRY_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WAIT FOR BETTER ENTRY,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,69.0,69.0,0.0,20.0,20.0,0.0,155.0674,155.0674,0.0,156.3709,156.371,0.00010000000000331966,148.2945,148.2945,0.0,161.9282,161.9282,0.0,176.5619,176.562,0.00010000000000331966,0.6881,0.6881,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-12-03,TARGET_DIFFERENCE,False,AVOID,AVOID,PULLBACK,PULLBACK,STRONG BULL,STRONG BULL,55.0,55.0,0.0,20.0,20.0,0.0,153.3249,153.3249,0.0,155.2809,155.2809,0.0,148.2945,148.2945,0.0,161.9282,161.9282,0.0,172.7466,172.7468,0.0002000000000066393,0.9515,0.9515,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,ITC.NS,2014-12-05,SIGNAL_LABEL_DIFFERENCE|SCORE_DIFFERENCE|TARGET_DIFFERENCE,False,WAIT FOR BETTER ENTRY,WATCH,BREAKOUT,BREAKOUT,STRONG BULL,STRONG BULL,77.0,77.0,0.0,35.0,66.0,31.0,164.4793,164.4793,0.0,166.9465,166.9465,0.0,148.2945,148.2945,0.0,194.9245,194.9245,0.0,213.5765,213.5764,0.00010000000000331966,1.5,1.5,0.0,2.5,2.5,0.0,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
