Experiment ID,Variant,Ticker,Signal Date,Entry Date,Exit Date,Signal,Setup,Market Regime,Entry Method,Nominal Entry,Executed Entry,Buy Limit,Stop,Target,Target Name,Quantity,Initial Risk Per Share,Portfolio Risk Budget,Position Value,Capital Constraint Reason,Exit Reason,Nominal Exit,Executed Exit,Gross PnL,Entry Slippage Cost,Exit Slippage Cost,Slippage Cost,Entry Transaction Cost,Exit Transaction Cost,Transaction Cost,Net PnL,Net Return %,R Multiple,Result,Bars Held,Portfolio Equity At Entry,Technical Score,Actionability Score,Planned R:R T1,RS 60D,Conservative Entry-Bar Ambiguity,ENTRY_BAR_AMBIGUITY,Config SHA-256,Data Manifest SHA-256,Survivorship Bias Warning
S221_20110830_20260828_e210057f2894,T1_20D,ICICIBANK.NS,2014-06-16,2014-06-17,2014-07-11,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,234.0389,234.0389,234.0389,224.2432,250.2186,T1,83,9.79570000000001,815.1199085047787,19425.2287,NONE,STOP,224.2432,224.1310784,-813.0431000000009,0.0,9.306092799999561,9.306092799999561,9.71261435,9.3014397536,19.014054103600003,-841.3632469036004,-4.331291331996521,-1.0348322824504623,LOSS,19,108682.65446730383,72.0,85.0,1.6517,3.4297,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,M&M.NS,2014-06-23,2014-06-27,2014-07-24,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,510.439,510.439,510.439,484.2659,565.7063,T1,31,26.173100000000034,814.1248664569137,15823.609,NONE,TIME_20D,538.0256958007812,537.7566829528809,855.1875698242181,0.0,8.339398284912363,8.339398284912363,7.911804500000001,8.335228585769654,16.247033085769655,830.6011384535361,5.249125774363712,1.0237069782106192,WIN,20,108549.98219425516,71.0,85.0,2.1116,5.473,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,MARUTI.NS,2014-07-18,2014-07-22,2014-08-05,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,2236.9743,2236.9743,2236.9743,2141.9806,2384.3155,T1,8,94.99369999999999,815.5586661004844,17895.7944,NONE,TARGET,2384.3155,2383.1233422500004,1178.7296000000024,0.0,9.537261999998009,9.537261999998009,8.9478972,9.532493369000003,18.480390569,1150.7119474310043,6.430069108477266,1.5141950827147017,WIN,10,108741.1554800646,79.0,85.0,1.5511,15.341,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TMPV.NS,2014-07-25,2014-07-28,2014-08-08,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,435.6246,435.6246,435.6246,415.2161,470.3821,T1,40,20.408500000000004,817.2963503640924,17424.984,NONE,STOP,415.2161,415.00849195,-816.3400000000001,0.0,8.304321999999047,8.304321999999047,8.712492000000001,8.300169839,17.012661839000003,-841.6569838389992,-4.830173639407641,-1.0310127934916813,LOSS,9,108972.84671521232,74.0,91.0,1.7031,-4.7152,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TITAN.NS,2014-07-11,2014-07-14,2014-08-11,BUY,PULLBACK,BULL,PULLBACK_OPEN,309.24623591263105,309.40085903058736,312.4617,292.9159,343.0081,T1,49,16.484959030587333,809.7145314025934,15160.64209249878,NONE,TIME_20D,325.3170471191406,325.15438859558105,787.4697491189692,7.576532779858951,7.97026765441899,15.546800434277941,7.58032104624939,7.9662825205917365,15.546603566841126,756.3763451178501,4.989078566085877,0.9363840038995016,WIN,20,107961.93752034579,78.0,80.0,1.5628,18.4492,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,CIPLA.NS,2014-08-08,2014-08-14,2014-08-18,BUY,PULLBACK,BULL,PULLBACK_LIMIT,401.688,401.688,401.688,387.3422,426.7734,T1,57,14.345799999999997,827.2627992750225,22896.216,NONE,TARGET,426.7734,426.5600133,1429.8677999999995,0.0,12.163041900000053,12.163041900000053,11.448108000000001,12.156960379049998,23.60506837905,1394.0996897209495,6.088777681521478,1.7048815188661486,WIN,2,110301.706570003,73.0,86.0,1.7486,3.9435,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ITC.NS,2014-08-01,2014-08-04,2014-09-02,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,149.4245,149.4245,149.4245,145.3342,155.8152,T1,182,4.090299999999985,817.1635291513084,27195.259,MAX_POSITION_PCT,TIME_20D,151.62596130371094,151.5501483230591,400.6659572753916,0.0,13.797962478636123,13.797962478636123,13.5976295,13.791063497398378,27.38869299739838,359.4793017993571,1.321845479755707,0.482889029874966,WIN,20,108955.13722017445,72.0,90.0,1.5624,-10.0663,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,AXISBANK.NS,2014-08-06,2014-08-07,2014-09-02,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,367.6127921900803,367.7965985861753,370.6597,355.8632,395.2382,T1,69,11.933398586175315,826.5563805025677,25377.965302446097,NONE,TARGET,395.2382,395.0405809,1906.1531388844587,12.682641330555555,13.635717899999804,26.31835923055536,12.688982651223048,13.628900041050002,26.317882692273052,1853.5168969616302,7.303646588180085,2.2510405170913774,WIN,17,110207.51740034236,70.0,87.0,1.6611,9.4952,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TCS.NS,2014-08-11,2014-08-12,2014-09-03,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,939.0237,939.0237,939.0237,909.9086,992.8911,T1,28,29.115099999999984,821.2984148121404,26292.6636,NONE,TARGET,992.8911,992.3946544500001,1508.2872000000025,0.0,13.900475399999323,13.900475399999323,13.1463318,13.893525162300001,27.0398569623,1467.346867637703,5.580822430016954,1.799933549009797,WIN,15,109506.4553082854,72.0,85.0,1.8502,11.4893,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,HCLTECH.NS,2014-09-16,2014-09-17,2014-09-19,BUY,PULLBACK,BULL,PULLBACK_OPEN,285.6518117635736,285.79463766945537,286.4905,277.45,300.3195,T1,100,8.34463766945538,858.681536433009,28579.463766945537,MAX_POSITION_PCT,TARGET,300.3195,300.16934025,1466.7688236426386,14.282590588175026,15.015975000000026,29.29856558817505,14.289731883472768,15.0084670125,29.298198895972767,1408.1720591584908,4.927216516872355,1.6875173194313136,WIN,3,114490.8715244012,71.0,86.0,1.5297,5.7297,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,WIPRO.NS,2014-09-15,2014-09-16,2014-09-24,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,92.7115,92.7115,92.7115,89.8593,97.0758,T1,301,2.8521999999999963,861.0882481776245,27906.161500000002,NONE,TARGET,97.0758,97.0272621,1313.6543,0.0,14.60990789999984,14.60990789999984,13.953080750000002,14.60260294605,28.555683696050004,1270.48870840395,4.552717536605491,1.4798726312846244,WIN,7,114811.76642368326,72.0,89.0,1.5302,1.703,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,AXISBANK.NS,2014-09-16,2014-09-17,2014-09-25,BUY,PULLBACK,BULL,PULLBACK_LIMIT,386.0877,386.0877,386.0877,373.5894,409.9311,T1,68,12.498299999999972,858.4672440144715,26253.9636,NONE,STOP,373.5894,373.4026053,-849.8843999999981,0.0,12.70203960000049,12.70203960000049,13.1269818,12.6956885802,25.8226703802,-888.4091099801985,-3.3839047067932957,-1.045329353004009,LOSS,7,114462.29920192953,74.0,80.0,1.9077,3.1576,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,INFY.NS,2014-10-08,2014-10-09,2014-10-10,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,329.1949,329.1949,329.1949,317.3593,352.1725,T1,74,11.8356,878.2653330250909,24360.4226,NONE,TARGET,352.1725,351.99641375000004,1700.3423999999995,0.0,13.0303824999977,13.0303824999977,12.180211300000002,13.02386730875,25.204078608750002,1662.1079388912517,6.822984831516229,1.8977422431583548,WIN,2,117102.04440334546,78.0,88.0,1.9414,6.3363,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ITC.NS,2014-10-07,2014-10-08,2014-10-13,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,155.0672,155.0672,155.0672,150.3627,162.3984,T1,186,4.704500000000024,875.5714783388281,28842.499200000002,NONE,STOP,150.3627,150.28751865,-875.0370000000046,0.0,13.983731099996248,13.983731099996248,14.421249600000001,13.976739234450001,28.397988834450004,-917.4187199344508,-3.180787883785226,-1.048434203278771,LOSS,4,116742.86377851042,81.0,88.0,1.5584,7.5104,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TMPV.NS,2014-10-08,2014-10-10,2014-10-13,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,483.0865,483.0865,483.0865,462.7278,522.7967,T1,43,20.3587,880.1263847191385,20772.7195,NONE,STOP,462.7278,462.49643610000004,-875.4241,0.0,9.94864769999839,9.94864769999839,10.38635975,9.94367337615,20.33003312615,-905.7027808261485,-4.360058782029712,-1.0345874426191242,LOSS,2,117350.18462921848,71.0,86.0,1.9505,5.8813,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,WIPRO.NS,2014-10-10,2014-10-13,2014-10-20,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,95.0601,95.0601,95.0601,91.239,101.4646,T1,228,3.8211000000000013,874.3970793189444,21673.702800000003,NONE,STOP,91.239,91.1933805,-871.2108000000003,0.0,10.401246000000185,10.401246000000185,10.836851400000002,10.396045377,21.232896777,-902.8449427770004,-4.165623895041138,-1.0363105493836855,LOSS,6,116586.27724252593,76.0,88.0,1.6761,4.4626,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,BEL.NS,2014-10-09,2014-10-10,2014-10-27,BUY,PULLBACK,BULL,PULLBACK_LIMIT,16.587,16.587,16.587,15.38,18.6014,T1,727,1.206999999999999,878.1821450622774,12058.749,NONE,TARGET,18.6014,18.5920993,1464.4688000000015,0.0,6.761608900000521,6.761608900000521,6.0293745,6.75822809555,12.78760259555,1444.919588504451,11.982334058901557,1.6466526514913034,WIN,10,117090.95267497032,78.0,86.0,1.669,0.2255,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TITAN.NS,2014-10-17,2014-10-20,2014-10-29,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,362.2038,362.2038,362.2038,343.9136,393.2839,T1,47,18.290200000000027,870.9214597595738,17023.5786,NONE,TARGET,393.2839,393.08725805000006,1460.7647000000006,0.0,9.242171649998,9.242171649998,8.5117893,9.237550564175,17.749339864175,1433.7731884858276,8.422278430258064,1.6678774710487043,WIN,6,116122.86130127651,74.0,80.0,1.6993,11.715,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,HINDUNILVR.NS,2014-09-29,2014-10-07,2014-11-07,BUY,PULLBACK,BULL,PULLBACK_LIMIT,596.6573,596.6573,596.6573,577.9066,632.6802,T1,46,18.750699999999938,874.5151356094913,27446.2358,NONE,TIME_20D,629.31689453125,629.0022360839844,1502.3413484375017,0.0,14.474288574218917,14.474288574218917,13.7231179,14.46705142993164,28.190169329931642,1459.676890533351,5.318313597427269,1.692315823726182,WIN,20,116602.0180812655,79.0,88.0,1.9212,15.2503,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,SUNPHARMA.NS,2014-11-17,2014-11-19,2014-12-05,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,785.3169,785.3169,785.3169,748.9822,851.7158,T1,24,36.3347,899.0739693310708,18847.605600000003,NONE,STOP,748.9822,748.6077089,-872.0328,0.0,8.987786400000005,8.987786400000005,9.4238028,8.9832925068,18.407095306800002,-899.4276817068,-4.772105809062557,-1.0314149670824309,LOSS,13,119876.52924414277,78.0,86.0,1.8274,2.1999,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,HINDUNILVR.NS,2014-12-15,2014-12-16,2014-12-16,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,652.9525,652.9525,652.9525,633.1153,685.72,T1,45,19.83719999999994,893.354718164244,29382.8625,NONE,STOP_ENTRY_BAR,633.1153,632.7987423500001,-892.6739999999972,0.0,14.245094249997123,14.245094249997123,14.69143125,14.237971702875003,28.929402952875,-935.8484972028693,-3.1850147248344824,-1.0483653575693614,LOSS,1,119113.9624218992,83.0,88.0,1.6518,3.88,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ICICIBANK.NS,2014-12-15,2014-12-16,2014-12-16,BUY,PULLBACK,NEUTRAL,PULLBACK_OPEN,282.9172515198923,283.05871014565224,285.6264,276.3984,302.9454,T1,105,6.660310145652261,893.8860564148316,29721.164565293486,MAX_POSITION_PCT,STOP,276.3984,276.2602008,-684.4794095886954,14.853155704792016,14.51091599999728,29.364071704789296,14.860582282646742,14.503660542,29.364242824646745,-743.2077241181315,-2.5006009521780412,-1.0627386182226923,LOSS,1,119184.80752197755,78.0,80.0,1.8768,8.6932,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,HDFCBANK.NS,2014-12-16,2014-12-17,2014-12-22,BUY,PULLBACK,NEUTRAL,PULLBACK_LIMIT,207.2109,207.2109,207.2109,201.3412,216.8097,T1,141,5.869700000000023,878.6693607393527,29216.7369,MAX_POSITION_PCT,TARGET,216.8097,216.70129515,1353.4307999999976,0.0,15.285083849999921,15.285083849999921,14.60836845,15.277441308075,29.885809758075,1308.2599063919226,4.477775567030974,1.5807347994658922,WIN,4,117155.91476524703,72.0,84.0,1.6353,8.4101,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ITC.NS,2014-12-04,2014-12-05,2015-01-02,BUY,BREAKOUT,STRONG BULL,NEXT_OPEN,163.72356821061814,163.80542999472345,,148.2945,189.2727,T1,57,15.510929994723455,895.3200554878083,9336.909509699237,NONE,TIME_20D,157.4396514892578,157.36093166351318,-358.1832531175387,4.6661216940028964,4.487030067443783,9.15315176144668,4.668454754849619,4.484786552410126,9.153241307259744,-376.4896461862451,-4.032272625060203,-0.4258340095846168,LOSS,20,119376.00739837445,80.0,86.0,1.5,1.3353,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ICICIBANK.NS,2015-01-06,2015-01-07,2015-01-14,BUY,PULLBACK,NEUTRAL,PULLBACK_OPEN,286.0208406943253,286.1638511146724,287.7174,276.8485,304.0627,T1,95,9.31535111467241,886.7236170099047,27185.565855893878,NONE,STOP,276.8485,276.71007575000004,-871.3723659609008,13.58598993297818,13.150303749995942,26.73629368297412,13.592782927946939,13.143728598125003,26.736511526071943,-924.8451711699469,-3.4019713846399076,-1.0450719686530099,LOSS,6,118229.81560132063,70.0,88.0,1.5038,19.5448,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,SBIN.NS,2015-01-29,2015-01-30,2015-02-02,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,278.7191,278.7191,278.7191,268.4312,294.1873,T1,85,10.287900000000036,879.7872782261301,23691.1235,NONE,STOP,268.4312,268.2969844,-874.4715000000031,0.0,11.408326000000386,11.408326000000386,11.845561750000002,11.402621837,23.248183587,-909.1280095870035,-3.837420414388551,-1.0396313768796357,LOSS,2,117304.97043015069,75.0,88.0,1.5035,11.399,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,ICICIBANK.NS,2015-01-30,2015-02-02,2015-02-04,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,298.18667412404795,298.33576746111,298.5177,285.0821,325.5805,T1,66,13.253667461109956,874.7679486740665,19690.16065243326,NONE,STOP,285.0821,284.93955895000005,-864.9018921871633,9.840160246093774,9.407709299998487,19.24786954609226,9.84508032621663,9.403005445350002,19.248085771566632,-903.3978475048222,-4.588067428455352,-1.0327591373843907,LOSS,3,116635.72648987554,76.0,99.0,2.0143,3.7404,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,CIPLA.NS,2015-02-06,2015-02-09,2015-02-10,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,601.4201178613879,601.7208279203186,606.0926,579.0799,658.6937,T1,38,22.64092792031863,866.1933342979414,22865.391460972107,NONE,STOP,579.0799,578.79036005,-848.9282787327418,11.426982239366225,11.002518099998042,22.429500339364267,11.432695730486053,10.99701684095,22.429712571436053,-893.7874916435421,-3.9089096426322163,-1.038858634552498,LOSS,2,115492.44457305886,77.0,93.0,1.9473,2.3755,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,SUNPHARMA.NS,2015-02-20,2015-02-23,2015-02-26,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,834.0878,834.0878,834.0878,802.8056,882.2679,T1,27,31.28219999999999,862.0594506276833,22520.370600000002,NONE,STOP,802.8056,802.4041972000001,-844.6193999999997,0.0,10.837875599997687,10.837875599997687,11.260185300000002,10.832456662200002,22.092641962200005,-877.5499175621974,-3.896693945001941,-1.0389885877144163,LOSS,4,114941.26008369112,71.0,83.0,1.5402,5.1634,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,AXISBANK.NS,2015-02-20,2015-02-23,2015-03-02,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,534.6573,534.6573,534.6573,506.3899,605.1271,T1,30,28.267399999999952,862.1229419793143,16039.719,NONE,TARGET_GAP,609.3832824086506,609.0785907674464,2241.7794722595204,0.0,9.140749236128158,9.140749236128158,8.019859499999999,9.136178861511695,17.156038361511694,2215.4826846618807,13.812478165371106,2.612529727603629,WIN,6,114949.72559724191,78.0,81.0,2.493,15.7203,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,HINDUNILVR.NS,2015-02-10,2015-02-11,2015-03-09,BUY,PULLBACK,BULL,PULLBACK_LIMIT,733.6523,733.6523,733.6523,703.6111,800.6746,T1,28,30.041200000000003,859.4899281106149,20542.2644,NONE,TARGET,800.6746,800.2742627000001,1876.6244000000024,0.0,11.20944439999812,11.20944439999812,10.2711322,11.203839677800003,21.4749718778,1843.9399837222043,8.976322901005034,2.1921560862632035,WIN,17,114598.65708141532,71.0,78.0,2.231,14.9188,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TITAN.NS,2015-02-23,2015-03-02,2015-03-16,BUY,PULLBACK,STRONG BULL,PULLBACK_LIMIT,394.9785,394.9785,394.9785,374.1664,426.8388,T1,41,20.812099999999987,874.0030062924972,16194.1185,NONE,STOP,374.1664,373.97931680000005,-853.2960999999995,0.0,7.670411199998398,7.670411199998398,8.097059250000001,7.666575994400001,15.763635244400003,-876.7301464443979,-5.4138800234443005,-1.027462971463714,LOSS,10,116533.73417233296,78.0,85.0,1.5309,9.7832,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,LT.NS,2015-03-11,2015-03-13,2015-03-20,STRONG BUY,PULLBACK,BULL,PULLBACK_LIMIT,971.3985,971.3985,971.3985,928.2109,1058.6072,T1,20,43.187599999999975,880.3601294490236,19427.97,NONE,STOP,928.2109,927.7467945500001,-863.7519999999995,0.0,9.2821089999984,9.2821089999984,9.713985000000001,9.277467945500002,18.9914529455,-892.0255619454979,-4.591450171816704,-1.0327334257350471,LOSS,6,117381.35059320315,80.0,92.0,2.0193,8.9865,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
S221_20110830_20260828_e210057f2894,T1_20D,TCS.NS,2015-03-05,2015-03-09,2015-03-25,BUY,PULLBACK,STRONG BULL,PULLBACK_OPEN,1008.3473641013117,1008.8515377833622,1010.9365,972.6029,1074.0809,T1,24,36.248637783362256,874.5608592623067,24212.436906800693,NONE,STOP,972.6029,972.11659855,-857.8671384314803,12.100168369213861,11.671234799998274,23.771403169212135,12.106218453400347,11.6653991826,23.771617636000347,-905.4101592366927,-3.739442513456317,-1.0407404418061865,LOSS,13,116608.11456830757,76.0,87.0,1.6472,2.845,False,False,b2dc08f8e57ea70d6a36372de7ecf55973b2df31ba21790751114c469ae92677,03d9336d738313c29e42ee886423cfa38cf070a550b61ae611fb3fceea482aae,This test uses the supplied/current ticker universe and is not a survivorship-bias-free historical index-constituent study.
