Mode,Target,Model Variant,Metric,Point Value,Identity Bootstrap Value,Absolute Difference,Absolute Tolerance,Status
TRANSFER,ENTRY_FILLED,LOGIT_FULL,Top 20% Lift,1.25266390156,1.25266390156,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_FULL,Bottom 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_FULL,Bottom 20% Success Rate,0.41059602649,0.41059602649,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_FULL,Bottom 20% Lift,0.535621806183,0.535621806183,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Rows,754,754,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Positive Count,578,578,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Prevalence,0.766578249337,0.766578249337,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,ROC AUC,0.784159720038,0.784159720038,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Average Precision,0.911222917361,0.911222917361,1.11022302463e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Brier Score,0.140295114578,0.140295114578,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Brier Benchmark Score,0.178970854778,0.178970854778,8.32667268469e-17,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Brier Skill Score vs Training Prior,0.216100773773,0.216100773773,3.33066907388e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Log Loss,0.442393457199,0.442393457199,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Accuracy at 0.50,0.801061007958,0.801061007958,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Precision at 0.50,0.844051446945,0.844051446945,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Recall at 0.50,0.90830449827,0.90830449827,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Specificity at 0.50,0.448863636364,0.448863636364,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,F1 at 0.50,0.875,0.875,1.11022302463e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Overall Success Rate,0.766578249337,0.766578249337,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 10% Rows,76,76,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 10% Success Rate,0.973684210526,0.973684210526,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 10% Lift,1.27016936806,1.27016936806,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 20% Success Rate,0.94701986755,0.94701986755,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Top 20% Lift,1.23538577878,1.23538577878,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Bottom 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Bottom 20% Success Rate,0.423841059603,0.423841059603,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RAW,Bottom 20% Lift,0.552899928963,0.552899928963,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Rows,754,754,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Positive Count,578,578,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Prevalence,0.766578249337,0.766578249337,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,ROC AUC,0.613744495124,0.613744495124,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Average Precision,0.836114395751,0.836114395751,4.4408920985e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Brier Score,0.174434390166,0.174434390166,2.77555756156e-17,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Brier Benchmark Score,0.178970854778,0.178970854778,8.32667268469e-17,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Brier Skill Score vs Training Prior,0.0253475048629,0.0253475048629,3.33066907388e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Log Loss,0.531766905939,0.531766905939,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Accuracy at 0.50,0.771883289125,0.771883289125,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Precision at 0.50,0.770666666667,0.770666666667,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Recall at 0.50,1,1,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Specificity at 0.50,0.0227272727273,0.0227272727273,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,F1 at 0.50,0.870481927711,0.870481927711,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Overall Success Rate,0.766578249337,0.766578249337,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 10% Rows,76,76,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 10% Success Rate,0.894736842105,0.894736842105,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 10% Lift,1.16718266254,1.16718266254,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 20% Success Rate,0.860927152318,0.860927152318,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Top 20% Lift,1.12307798071,1.12307798071,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Bottom 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Bottom 20% Success Rate,0.655629139073,0.655629139073,0,0,PASS
TRANSFER,ENTRY_FILLED,LOGIT_RULE,Bottom 20% Lift,0.855267077614,0.855267077614,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Rows,754,754,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Positive Count,578,578,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Prevalence,0.766578249337,0.766578249337,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,ROC AUC,0.786627083989,0.786627083989,1.11022302463e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Average Precision,0.908186863244,0.908186863244,3.33066907388e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Brier Score,0.14261500769,0.14261500769,2.77555756156e-17,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Brier Benchmark Score,0.178970854778,0.178970854778,8.32667268469e-17,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Brier Skill Score vs Training Prior,0.203138366487,0.203138366487,2.22044604925e-16,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Log Loss,0.450138447292,0.450138447292,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Accuracy at 0.50,0.799734748011,0.799734748011,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Precision at 0.50,0.800281293952,0.800281293952,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Recall at 0.50,0.984429065744,0.984429065744,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Specificity at 0.50,0.193181818182,0.193181818182,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,F1 at 0.50,0.882854926299,0.882854926299,0,1e-14,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Overall Success Rate,0.766578249337,0.766578249337,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 10% Rows,76,76,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 10% Success Rate,0.947368421053,0.947368421053,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 10% Lift,1.23584046622,1.23584046622,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 20% Success Rate,0.94701986755,0.94701986755,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Top 20% Lift,1.23538577878,1.23538577878,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Bottom 20% Rows,151,151,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Bottom 20% Success Rate,0.456953642384,0.456953642384,0,0,PASS
TRANSFER,ENTRY_FILLED,RF_FULL,Bottom 20% Lift,0.596095235913,0.596095235913,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Positive Count,224,224,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Prevalence,0.300268096515,0.300268096515,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,ROC AUC,0.495544266557,0.495544266557,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Average Precision,0.294912668116,0.294912668116,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Brier Score,0.229014971373,0.229014971373,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Brier Benchmark Score,0.229014971373,0.229014971373,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Brier Skill Score vs Training Prior,-2.22044604925e-16,0,2.22044604925e-16,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Log Loss,0.650957845266,0.650957845266,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Accuracy at 0.50,0.699731903485,0.699731903485,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Overall Success Rate,0.300268096515,0.300268096515,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 10% Success Rate,0.266666666667,0.266666666667,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 10% Lift,0.888095238095,0.888095238095,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 20% Success Rate,0.253333333333,0.253333333333,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Top 20% Lift,0.84369047619,0.84369047619,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Bottom 20% Success Rate,0.286666666667,0.286666666667,0,0,PASS
TRANSFER,JOINT_T1,DUMMY_PRIOR,Bottom 20% Lift,0.954702380952,0.954702380952,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Positive Count,224,224,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Prevalence,0.300268096515,0.300268096515,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,ROC AUC,0.581229474548,0.581229474548,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Average Precision,0.337923377343,0.337923377343,1.11022302463e-16,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Brier Score,0.217947931805,0.217947931805,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Brier Benchmark Score,0.229014971373,0.229014971373,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Brier Skill Score vs Training Prior,0.0483245243803,0.0483245243803,3.33066907388e-16,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Log Loss,0.634290517469,0.634290517469,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Accuracy at 0.50,0.684986595174,0.684986595174,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Precision at 0.50,0.296296296296,0.296296296296,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Recall at 0.50,0.0357142857143,0.0357142857143,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Specificity at 0.50,0.963601532567,0.963601532567,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,F1 at 0.50,0.0637450199203,0.0637450199203,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Overall Success Rate,0.300268096515,0.300268096515,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 10% Success Rate,0.32,0.32,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 10% Lift,1.06571428571,1.06571428571,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 20% Success Rate,0.36,0.36,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Top 20% Lift,1.19892857143,1.19892857143,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Bottom 20% Success Rate,0.173333333333,0.173333333333,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_FULL,Bottom 20% Lift,0.577261904762,0.577261904762,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Positive Count,224,224,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Prevalence,0.300268096515,0.300268096515,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,ROC AUC,0.580168992885,0.580168992885,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Average Precision,0.337183446381,0.337183446381,1.11022302463e-16,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Brier Score,0.216820093235,0.216820093235,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Brier Benchmark Score,0.229014971373,0.229014971373,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Brier Skill Score vs Training Prior,0.0532492616755,0.0532492616755,3.33066907388e-16,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Log Loss,0.627665254182,0.627665254182,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Accuracy at 0.50,0.684986595174,0.684986595174,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Precision at 0.50,0.333333333333,0.333333333333,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Recall at 0.50,0.0491071428571,0.0491071428571,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Specificity at 0.50,0.95785440613,0.95785440613,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,F1 at 0.50,0.0856031128405,0.0856031128405,1.38777878078e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Overall Success Rate,0.300268096515,0.300268096515,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 10% Success Rate,0.32,0.32,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 10% Lift,1.06571428571,1.06571428571,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 20% Success Rate,0.346666666667,0.346666666667,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Top 20% Lift,1.15452380952,1.15452380952,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Bottom 20% Success Rate,0.14,0.14,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RAW,Bottom 20% Lift,0.46625,0.46625,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Positive Count,224,224,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Prevalence,0.300268096515,0.300268096515,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,ROC AUC,0.414746681719,0.414746681719,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Average Precision,0.253737674662,0.253737674662,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Brier Score,0.215143974651,0.215143974651,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Brier Benchmark Score,0.229014971373,0.229014971373,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Brier Skill Score vs Training Prior,0.0605680783163,0.0605680783163,4.4408920985e-16,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Log Loss,0.623152414266,0.623152414266,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Accuracy at 0.50,0.699731903485,0.699731903485,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Overall Success Rate,0.300268096515,0.300268096515,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 10% Success Rate,0.186666666667,0.186666666667,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 10% Lift,0.621666666667,0.621666666667,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 20% Success Rate,0.213333333333,0.213333333333,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Top 20% Lift,0.710476190476,0.710476190476,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Bottom 20% Success Rate,0.413333333333,0.413333333333,0,0,PASS
TRANSFER,JOINT_T1,LOGIT_RULE,Bottom 20% Lift,1.37654761905,1.37654761905,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Positive Count,224,224,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Prevalence,0.300268096515,0.300268096515,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,ROC AUC,0.524519362343,0.524519362343,1.11022302463e-16,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Average Precision,0.315290272951,0.315290272951,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Brier Score,0.21747804118,0.21747804118,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Brier Benchmark Score,0.229014971373,0.229014971373,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Brier Skill Score vs Training Prior,0.050376314367,0.050376314367,3.33066907388e-16,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Log Loss,0.635489773818,0.635489773818,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Accuracy at 0.50,0.699731903485,0.699731903485,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T1,RF_FULL,Overall Success Rate,0.300268096515,0.300268096515,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 10% Success Rate,0.293333333333,0.293333333333,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 10% Lift,0.976904761905,0.976904761905,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 20% Success Rate,0.313333333333,0.313333333333,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Top 20% Lift,1.04351190476,1.04351190476,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Bottom 20% Success Rate,0.246666666667,0.246666666667,0,0,PASS
TRANSFER,JOINT_T1,RF_FULL,Bottom 20% Lift,0.821488095238,0.821488095238,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Positive Count,167,167,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Prevalence,0.223860589812,0.223860589812,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,ROC AUC,0.444344471678,0.444344471678,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Average Precision,0.206383215104,0.206383215104,2.77555756156e-17,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Brier Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Brier Benchmark Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Brier Skill Score vs Training Prior,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Log Loss,0.537745379996,0.537745379996,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Accuracy at 0.50,0.776139410188,0.776139410188,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Specificity at 0.50,1,1,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Overall Success Rate,0.223860589812,0.223860589812,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 10% Success Rate,0.213333333333,0.213333333333,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 10% Lift,0.952974051896,0.952974051896,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 20% Success Rate,0.18,0.18,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Top 20% Lift,0.804071856287,0.804071856287,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Bottom 20% Success Rate,0.26,0.26,0,0,PASS
TRANSFER,JOINT_T2,DUMMY_PRIOR,Bottom 20% Lift,1.16143712575,1.16143712575,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Positive Count,167,167,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Prevalence,0.223860589812,0.223860589812,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,ROC AUC,0.541156029909,0.541156029909,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Average Precision,0.226956618341,0.226956618341,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Brier Score,0.188527359358,0.188527359358,8.32667268469e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Brier Benchmark Score,0.176026805357,0.176026805357,5.55111512313e-17,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Brier Skill Score vs Training Prior,-0.0710150591915,-0.0710150591915,8.881784197e-16,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Log Loss,0.580939259542,0.580939259542,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Accuracy at 0.50,0.760053619303,0.760053619303,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Precision at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Recall at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Specificity at 0.50,0.979274611399,0.979274611399,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,F1 at 0.50,0,0,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Overall Success Rate,0.223860589812,0.223860589812,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 10% Rows,75,75,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 10% Success Rate,0.173333333333,0.173333333333,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 10% Lift,0.774291417166,0.774291417166,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 20% Success Rate,0.186666666667,0.186666666667,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Top 20% Lift,0.833852295409,0.833852295409,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Bottom 20% Rows,150,150,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Bottom 20% Success Rate,0.153333333333,0.153333333333,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_FULL,Bottom 20% Lift,0.6849500998,0.6849500998,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Rows,746,746,0,0,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Positive Count,167,167,0,1e-14,PASS
TRANSFER,JOINT_T2,LOGIT_RAW,Prevalence,0.223860589812,0.223860589812,0,1e-14,PASS
