Target,Evaluation Year,Model Variant,Feature Set,Training Rows,Training Positives,Training Negatives,Training Prevalence,Evaluation Scored Rows,Raw Feature Count,Encoded Feature Count,Fit Seconds,Prediction Seconds,Warnings,Convergence Status,Random Seed,Training Mode
T2_BEFORE_STOP_63,2021,LOGIT_RULE,FS1_RULE_SUMMARY,504,156,348,0.309523809524,103,5,8,0.0146663999985,0.00591709999935,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2021,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,504,156,348,0.309523809524,103,92,101,0.0321847999985,0.00826949999828,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2021,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,504,156,348,0.309523809524,103,97,109,0.0345544000011,0.00973460000023,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2021,RF_FULL,FS3_FULL_SIGNAL_STATE,504,156,348,0.309523809524,103,97,109,0.758661299998,0.0364057999977,,CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2022,DUMMY_PRIOR,NONE,580,194,386,0.334482758621,113,0,0,4.00003045797e-07,8.09999983176e-06,,NOT_APPLICABLE,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2022,LOGIT_RULE,FS1_RULE_SUMMARY,580,194,386,0.334482758621,113,5,8,0.0150978999991,0.00601399999869,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2022,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,580,194,386,0.334482758621,113,92,101,0.0350105999969,0.00861620000069,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2022,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,580,194,386,0.334482758621,113,97,109,0.0617922999991,0.0166504000008,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2022,RF_FULL,FS3_FULL_SIGNAL_STATE,580,194,386,0.334482758621,113,97,109,1.0441235,0.0373118999996,,CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2023,DUMMY_PRIOR,NONE,658,205,453,0.311550151976,82,0,0,6.00000930717e-07,9.00000304682e-06,,NOT_APPLICABLE,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2023,LOGIT_RULE,FS1_RULE_SUMMARY,658,205,453,0.311550151976,82,5,8,0.0146014999991,0.00565479999932,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2023,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,658,205,453,0.311550151976,82,92,101,0.0389235000002,0.00798700000087,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2023,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,658,205,453,0.311550151976,82,97,109,0.0418364999969,0.0089401999976,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2023,RF_FULL,FS3_FULL_SIGNAL_STATE,658,205,453,0.311550151976,82,97,109,0.900892099999,0.0366326000003,,CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2024,DUMMY_PRIOR,NONE,727,224,503,0.308115543329,48,0,0,6.00000930717e-07,9.40000245464e-06,,NOT_APPLICABLE,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2024,LOGIT_RULE,FS1_RULE_SUMMARY,727,224,503,0.308115543329,48,5,8,0.0151933999987,0.00602369999979,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2024,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,727,224,503,0.308115543329,48,92,101,0.0404194000002,0.00828059999913,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2024,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,727,224,503,0.308115543329,48,97,109,0.0459793000009,0.00868640000044,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2024,RF_FULL,FS3_FULL_SIGNAL_STATE,727,224,503,0.308115543329,48,97,109,0.9562945,0.035932499999,,CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2025,DUMMY_PRIOR,NONE,770,236,534,0.306493506494,68,0,0,5.00000169268e-07,8.39999847813e-06,,NOT_APPLICABLE,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2025,LOGIT_RULE,FS1_RULE_SUMMARY,770,236,534,0.306493506494,68,5,8,0.0150013999992,0.00609379999878,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2025,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,770,236,534,0.306493506494,68,92,101,0.0445972999987,0.00902290000158,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2025,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,770,236,534,0.306493506494,68,97,109,0.0487414000017,0.00888599999962,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2025,RF_FULL,FS3_FULL_SIGNAL_STATE,770,236,534,0.306493506494,68,97,109,1.0204511,0.0370242999998,,CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2026,DUMMY_PRIOR,NONE,807,242,565,0.299876084263,18,0,0,5.00000169268e-07,8.99999940884e-06,,NOT_APPLICABLE,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2026,LOGIT_RULE,FS1_RULE_SUMMARY,807,242,565,0.299876084263,18,5,8,0.0151248000002,0.00598209999953,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2026,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,807,242,565,0.299876084263,18,92,101,0.0512219999982,0.00839469999846,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2026,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,807,242,565,0.299876084263,18,97,109,0.0497611999999,0.00927410000077,"FutureWarning: 'penalty' was deprecated in version 1.8 and will be removed in 1.10. To avoid this warning, leave 'penalty' set to its default value and use 'l1_ratio' or 'C' instead. Use l1_ratio=0 instead of penalty='l2', l1_ratio=1 instead of penalty='l1', l1_ratio set to a float between 0 and 1 instead of penalty='elasticnet', and C=np.inf instead of penalty=None.",CONVERGED,42,PRIMARY_ONLY
T2_BEFORE_STOP_63,2026,RF_FULL,FS3_FULL_SIGNAL_STATE,807,242,565,0.299876084263,18,97,109,1.0746776,0.0343658999991,,CONVERGED,42,PRIMARY_ONLY
