Mode,Target,Model Variant,Feature Set,Scope,Rows,Overall Success Rate,Top 10% Rows,Top 10% Success Rate,Top 10% Lift,Top 20% Rows,Top 20% Success Rate,Top 20% Lift,Bottom 20% Rows,Bottom 20% Success Rate,Bottom 20% Lift
PRIMARY_ONLY,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,ERA_2021_2023,226,0.300884955752,23,0.217391304348,0.722506393862,46,0.152173913043,0.505754475703,46,0.5,1.66176470588
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.304347826087,1.01150895141,46,0.369565217391,1.22826086957,46,0.347826086957,1.15601023018
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.304347826087,1.01150895141,46,0.326086956522,1.08375959079,46,0.326086956522,1.08375959079
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,226,0.300884955752,23,0.217391304348,0.722506393862,46,0.260869565217,0.867007672634,46,0.326086956522,1.08375959079
PRIMARY_ONLY,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.391304347826,1.30051150895,46,0.217391304348,0.722506393862,46,0.391304347826,1.30051150895
TRANSFER,ENTRY_FILLED,DUMMY_PRIOR,NONE,ERA_2021_2023,298,0.765100671141,30,0.8,1.04561403509,60,0.816666666667,1.06739766082,60,0.816666666667,1.06739766082
TRANSFER,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,298,0.765100671141,30,0.966666666667,1.2634502924,60,0.95,1.24166666667,60,0.383333333333,0.501023391813
TRANSFER,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,298,0.765100671141,30,1,1.30701754386,60,0.95,1.24166666667,60,0.383333333333,0.501023391813
TRANSFER,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,298,0.765100671141,30,0.866666666667,1.13274853801,60,0.866666666667,1.13274853801,60,0.65,0.849561403509
TRANSFER,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,298,0.765100671141,30,0.933333333333,1.21988304094,60,0.916666666667,1.1980994152,60,0.4,0.522807017544
TRANSFER,JOINT_T1,DUMMY_PRIOR,NONE,ERA_2021_2023,296,0.300675675676,30,0.333333333333,1.10861423221,60,0.35,1.16404494382,60,0.25,0.831460674157
TRANSFER,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,296,0.300675675676,30,0.366666666667,1.21947565543,60,0.416666666667,1.38576779026,60,0.133333333333,0.443445692884
TRANSFER,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,296,0.300675675676,30,0.366666666667,1.21947565543,60,0.4,1.33033707865,60,0.116666666667,0.388014981273
TRANSFER,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,296,0.300675675676,30,0.266666666667,0.886891385768,60,0.283333333333,0.942322097378,60,0.333333333333,1.10861423221
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,296,0.300675675676,30,0.333333333333,1.10861423221,60,0.3,0.997752808989,60,0.133333333333,0.443445692884
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,ERA_2021_2023,296,0.22972972973,30,0.166666666667,0.725490196078,60,0.1,0.435294117647,60,0.216666666667,0.943137254902
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,296,0.22972972973,30,0.2,0.870588235294,60,0.216666666667,0.943137254902,60,0.116666666667,0.507843137255
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,296,0.22972972973,30,0.2,0.870588235294,60,0.2,0.870588235294,60,0.1,0.435294117647
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,296,0.22972972973,30,0.3,1.30588235294,60,0.216666666667,0.943137254902,60,0.233333333333,1.01568627451
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,296,0.22972972973,30,0.266666666667,1.16078431373,60,0.183333333333,0.798039215686,60,0.15,0.652941176471
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,ERA_2021_2023,226,0.393805309735,23,0.434782608696,1.10405471422,46,0.45652173913,1.15925744993,46,0.304347826087,0.772838299951
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.393805309735,23,0.608695652174,1.5456765999,46,0.54347826087,1.38006839277,46,0.347826086957,0.883243771373
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,226,0.393805309735,23,0.565217391304,1.43527112848,46,0.54347826087,1.38006839277,46,0.347826086957,0.883243771373
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,226,0.393805309735,23,0.130434782609,0.331216414265,46,0.282608695652,0.71763556424,46,0.521739130435,1.32486565706
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.393805309735,23,0.478260869565,1.21446018564,46,0.434782608696,1.10405471422,46,0.282608695652,0.71763556424
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,ERA_2021_2023,226,0.300884955752,23,0.217391304348,0.722506393862,46,0.152173913043,0.505754475703,46,0.260869565217,0.867007672634
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.260869565217,0.867007672634,46,0.239130434783,0.794757033248,46,0.217391304348,0.722506393862
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.217391304348,0.722506393862,46,0.239130434783,0.794757033248,46,0.217391304348,0.722506393862
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,ERA_2021_2023,226,0.300884955752,23,0.260869565217,0.867007672634,46,0.282608695652,0.93925831202,46,0.413043478261,1.37276214834
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,226,0.300884955752,23,0.260869565217,0.867007672634,46,0.239130434783,0.794757033248,46,0.173913043478,0.57800511509
PRIMARY_ONLY,ENTRY_FILLED,DUMMY_PRIOR,NONE,RECENT_2024_2026,134,0.746268656716,14,0.5,0.67,27,0.518518518519,0.694814814815,27,0.888888888889,1.19111111111
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,0.785714285714,1.05285714286,27,0.814814814815,1.09185185185,27,0.518518518519,0.694814814815
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,0.857142857143,1.14857142857,27,0.814814814815,1.09185185185,27,0.518518518519,0.694814814815
PRIMARY_ONLY,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,134,0.746268656716,14,0.928571428571,1.24428571429,27,0.925925925926,1.24074074074,27,0.703703703704,0.942962962963
PRIMARY_ONLY,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,1,1.34,27,0.925925925926,1.24074074074,27,0.444444444444,0.595555555556
PRIMARY_ONLY,JOINT_T1,DUMMY_PRIOR,NONE,RECENT_2024_2026,131,0.282442748092,14,0.142857142857,0.505791505792,27,0.148148148148,0.524524524525,27,0.259259259259,0.917917917918
PRIMARY_ONLY,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.428571428571,1.51737451737,27,0.444444444444,1.57357357357,27,0.222222222222,0.786786786787
PRIMARY_ONLY,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.5,1.77027027027,27,0.481481481481,1.7047047047,27,0.148148148148,0.524524524525
PRIMARY_ONLY,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,131,0.282442748092,14,0.0714285714286,0.252895752896,27,0.259259259259,0.917917917918,27,0.259259259259,0.917917917918
PRIMARY_ONLY,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.285714285714,1.01158301158,27,0.259259259259,0.917917917918,27,0.296296296296,1.04904904905
PRIMARY_ONLY,JOINT_T2,DUMMY_PRIOR,NONE,RECENT_2024_2026,131,0.175572519084,14,0.357142857143,2.03416149068,27,0.259259259259,1.47665056361,27,0.185185185185,1.05475040258
PRIMARY_ONLY,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0,0,27,0.111111111111,0.632850241546,27,0.148148148148,0.843800322061
PRIMARY_ONLY,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0.0714285714286,0.406832298137,27,0.148148148148,0.843800322061,27,0.111111111111,0.632850241546
PRIMARY_ONLY,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,131,0.175572519084,14,0.142857142857,0.813664596273,27,0.0740740740741,0.421900161031,27,0.111111111111,0.632850241546
PRIMARY_ONLY,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0.0714285714286,0.406832298137,27,0.037037037037,0.210950080515,27,0.259259259259,1.47665056361
PRIMARY_ONLY,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,RECENT_2024_2026,97,0.381443298969,10,0.4,1.04864864865,20,0.35,0.917567567568,20,0.3,0.786486486486
PRIMARY_ONLY,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.6,1.57297297297,20,0.55,1.44189189189,20,0.35,0.917567567568
PRIMARY_ONLY,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.6,1.57297297297,20,0.55,1.44189189189,20,0.3,0.786486486486
PRIMARY_ONLY,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,97,0.381443298969,10,0,0,20,0.25,0.655405405405,20,0.2,0.524324324324
PRIMARY_ONLY,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.7,1.83513513514,20,0.45,1.17972972973,20,0.55,1.44189189189
PRIMARY_ONLY,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,RECENT_2024_2026,97,0.237113402062,10,0.4,1.68695652174,20,0.3,1.2652173913,20,0.25,1.05434782609
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.2,0.84347826087,20,0.2,0.84347826087,20,0.35,1.47608695652
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.3,1.2652173913,20,0.25,1.05434782609,20,0.3,1.2652173913
PRIMARY_ONLY,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,97,0.237113402062,10,0,0,20,0.1,0.421739130435,20,0.15,0.632608695652
PRIMARY_ONLY,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.4,1.68695652174,20,0.2,0.84347826087,20,0.35,1.47608695652
TRANSFER,ENTRY_FILLED,DUMMY_PRIOR,NONE,RECENT_2024_2026,134,0.746268656716,14,0.857142857143,1.14857142857,27,0.814814814815,1.09185185185,27,0.703703703704,0.942962962963
TRANSFER,ENTRY_FILLED,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,0.928571428571,1.24428571429,27,0.925925925926,1.24074074074,27,0.444444444444,0.595555555556
TRANSFER,ENTRY_FILLED,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,0.857142857143,1.14857142857,27,0.925925925926,1.24074074074,27,0.407407407407,0.545925925926
TRANSFER,ENTRY_FILLED,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,134,0.746268656716,14,0.857142857143,1.14857142857,27,0.814814814815,1.09185185185,27,0.666666666667,0.893333333333
TRANSFER,ENTRY_FILLED,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,134,0.746268656716,14,0.857142857143,1.14857142857,27,0.925925925926,1.24074074074,27,0.481481481481,0.645185185185
TRANSFER,JOINT_T1,DUMMY_PRIOR,NONE,RECENT_2024_2026,131,0.282442748092,14,0.5,1.77027027027,27,0.333333333333,1.18018018018,27,0.259259259259,0.917917917918
TRANSFER,JOINT_T1,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.285714285714,1.01158301158,27,0.259259259259,0.917917917918,27,0.111111111111,0.393393393393
TRANSFER,JOINT_T1,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.142857142857,0.505791505792,27,0.222222222222,0.786786786787,27,0.111111111111,0.393393393393
TRANSFER,JOINT_T1,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,131,0.282442748092,14,0.142857142857,0.505791505792,27,0.185185185185,0.655655655656,27,0.296296296296,1.04904904905
TRANSFER,JOINT_T1,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.282442748092,14,0.214285714286,0.758687258687,27,0.296296296296,1.04904904905,27,0.296296296296,1.04904904905
TRANSFER,JOINT_T2,DUMMY_PRIOR,NONE,RECENT_2024_2026,131,0.175572519084,14,0.357142857143,2.03416149068,27,0.259259259259,1.47665056361,27,0.185185185185,1.05475040258
TRANSFER,JOINT_T2,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0,0,27,0.0740740740741,0.421900161031,27,0.0740740740741,0.421900161031
TRANSFER,JOINT_T2,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0,0,27,0.037037037037,0.210950080515,27,0.0740740740741,0.421900161031
TRANSFER,JOINT_T2,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,131,0.175572519084,14,0.0714285714286,0.406832298137,27,0.333333333333,1.89855072464,27,0.148148148148,0.843800322061
TRANSFER,JOINT_T2,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,131,0.175572519084,14,0.0714285714286,0.406832298137,27,0.185185185185,1.05475040258,27,0.222222222222,1.26570048309
TRANSFER,T1_BEFORE_STOP_63,DUMMY_PRIOR,NONE,RECENT_2024_2026,97,0.381443298969,10,0.5,1.31081081081,20,0.4,1.04864864865,20,0.35,0.917567567568
TRANSFER,T1_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.4,1.04864864865,20,0.3,0.786486486486,20,0.1,0.262162162162
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.4,1.04864864865,20,0.25,0.655405405405,20,0.1,0.262162162162
TRANSFER,T1_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,97,0.381443298969,10,0,0,20,0.15,0.393243243243,20,0.4,1.04864864865
TRANSFER,T1_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.381443298969,10,0.7,1.83513513514,20,0.55,1.44189189189,20,0.5,1.31081081081
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,RECENT_2024_2026,97,0.237113402062,10,0.4,1.68695652174,20,0.3,1.2652173913,20,0.25,1.05434782609
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.2,0.84347826087,20,0.2,0.84347826087,20,0.1,0.421739130435
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.1,0.421739130435,20,0.2,0.84347826087,20,0.1,0.421739130435
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,RECENT_2024_2026,97,0.237113402062,10,0.2,0.84347826087,20,0.1,0.421739130435,20,0.2,0.84347826087
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,97,0.237113402062,10,0.3,1.2652173913,20,0.3,1.2652173913,20,0.25,1.05434782609
