Block Length,Mode,Target,Model Variant,Feature Set,Scope,Metric,Valid Replicates,2.5%,Median,97.5%
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Precision at 0.50,2000,0,0.243243243243,0.470665634675
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Recall at 0.50,2000,0,0.129032258065,0.434022298456
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Specificity at 0.50,2000,0.64915095986,0.837264938244,0.988765614211
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,F1 at 0.50,2000,0,0.168421052632,0.352963800905
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Rows,2000,21,23,25
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Success Rate,2000,0.130434782609,0.272727272727,0.545454545455
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 10% Lift,2000,0.401833137485,0.963238374529,1.90749120931
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Rows,2000,41,46,50
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Success Rate,2000,0.136363636364,0.272727272727,0.522727272727
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Top 20% Lift,2000,0.448228329093,0.985814889336,1.70380434783
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Rows,2000,41,46,50
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Success Rate,2000,0.0392156862745,0.2,0.533333333333
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Lift,2000,0.148020103564,0.678414928394,1.53827126362
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Rows,2000,545,571,599
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Positive Count,2000,126,168,211
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Prevalence,2000,0.21746686817,0.294117647059,0.378167141924
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,ROC AUC,2000,0.432704270471,0.515676469384,0.596665410894
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Average Precision,2000,0.2156991203,0.289232391703,0.373663566925
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Score,2000,0.19211781027,0.235744822397,0.28298309697
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Benchmark Score,2000,0.18694084373,0.210893450591,0.237557070339
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Brier Skill Score vs Training Prior,2000,-0.228623170297,-0.1189823796,-0.00396068042306
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Log Loss,2000,0.572840180985,0.685605120267,0.811017254545
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Accuracy at 0.50,2000,0.57015904907,0.653913043478,0.734947302627
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Precision at 0.50,2000,0.0967586848635,0.210526315789,0.337553066038
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Recall at 0.50,2000,0.013986013986,0.0645161290323,0.165355810787
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Specificity at 0.50,2000,0.81127560858,0.900267138422,0.962170608108
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,F1 at 0.50,2000,0.0243804878049,0.0986547085202,0.205140186916
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Rows,2000,55,58,60
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Success Rate,2000,0.118455743879,0.214285714286,0.350877192982
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 10% Lift,2000,0.389691304512,0.733721500067,1.19555332449
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Rows,2000,109,115,120
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Success Rate,2000,0.147826086957,0.252173913043,0.380530973451
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Top 20% Lift,2000,0.549500920321,0.861496982938,1.22519753164
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Rows,2000,109,115,120
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Success Rate,2000,0.1,0.210526315789,0.36844476055
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Lift,2000,0.388152636837,0.718604955594,1.16290205268
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Rows,2000,93.975,100,106
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Positive Count,2000,10,20,28
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Prevalence,2000,0.0970873786408,0.195977360016,0.285714285714
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,ROC AUC,2000,0.310519750157,0.557161835749,0.754876404494
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Average Precision,2000,0.102175484352,0.228378479648,0.419608642565
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Score,2000,0.139209677744,0.189765564174,0.23261240297
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Benchmark Score,2000,0.145601334256,0.177684527502,0.206743015368
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Brier Skill Score vs Training Prior,2000,-0.325224670321,-0.0611073401116,0.163914147773
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Log Loss,2000,0.429629840931,0.553845601604,0.657533414927
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Accuracy at 0.50,2000,0.659793814433,0.737373737374,0.826923076923
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Precision at 0.50,2000,0,0.142857142857,0.375
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Recall at 0.50,2000,0,0.0625,0.1875
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Specificity at 0.50,2000,0.825566860465,0.902173913043,0.974691455696
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,F1 at 0.50,2000,0,0.0769230769231,0.222222222222
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Rows,2000,10,10,11
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Success Rate,2000,0,0.181818181818,0.454545454545
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 10% Lift,2000,0,0.798418972332,2.38636363636
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Rows,2000,19,20,22
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Success Rate,2000,0.047619047619,0.190476190476,0.428571428571
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Top 20% Lift,2000,0.215108695652,0.980952380952,2.10526315789
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Rows,2000,19,20,22
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Success Rate,2000,0,0.047619047619,0.3
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Lift,2000,0,0.211997384766,1.80008310249
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Rows,2000,232,247,263
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Positive Count,2000,43.975,70,99
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Prevalence,2000,0.177849352079,0.282157676349,0.405756863921
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,ROC AUC,2000,0.388763292185,0.524943849291,0.643708715725
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Average Precision,2000,0.180817241282,0.292967106803,0.424520348601
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Score,2000,0.174283345001,0.225279622585,0.297336334629
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Benchmark Score,2000,0.17458956361,0.207721264206,0.247872362976
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Brier Skill Score vs Training Prior,2000,-0.235708949638,-0.0865161539889,0.0468074989799
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Log Loss,2000,0.533650325051,0.662346434587,0.840359970059
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Accuracy at 0.50,2000,0.523201896086,0.646247654784,0.75002394636
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Precision at 0.50,2000,0,0.0952380952381,0.266666666667
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Recall at 0.50,2000,0,0.0298507462687,0.0727609427609
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Specificity at 0.50,2000,0.807904172099,0.888235294118,0.952879581152
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,F1 at 0.50,2000,0,0.0449438202247,0.10754141238
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Rows,2000,24,25,27
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Success Rate,2000,0,0.125,0.36
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 10% Lift,2000,0,0.483918432627,1.25040508511
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Rows,2000,47,50,53
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Success Rate,2000,0.134615384615,0.28,0.461538461538
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Top 20% Lift,2000,0.553192046049,0.996078431373,1.4740298502
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Rows,2000,47,50,53
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Success Rate,2000,0.06,0.244897959184,0.530612244898
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2016_2020,Bottom 20% Lift,2000,0.276640981735,0.882352941176,1.68080331844
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Rows,2000,205,226,248
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Positive Count,2000,38,66,98
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Prevalence,2000,0.159651860744,0.290527361067,0.468906891313
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,ROC AUC,2000,0.365316773444,0.529595003962,0.679605046959
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Average Precision,2000,0.206091221021,0.3196045173,0.503313453833
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Score,2000,0.16988714669,0.239492387745,0.33638508273
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Benchmark Score,2000,0.170365348158,0.210304545805,0.265418884018
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Brier Skill Score vs Training Prior,2000,-0.374462424968,-0.14473816337,0.0733579378034
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Log Loss,2000,0.506935012923,0.682415794111,0.933109081034
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Accuracy at 0.50,2000,0.45021452283,0.608402784587,0.744691280768
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Precision at 0.50,2000,0.105263157895,0.262828947368,0.5
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Recall at 0.50,2000,0.025974025974,0.186046511628,0.475481111903
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Specificity at 0.50,2000,0.569815315583,0.788079470199,0.972227011494
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,F1 at 0.50,2000,0.0430107526882,0.214285714286,0.359728433469
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Rows,2000,21,23,25
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Success Rate,2000,0.0909090909091,0.238095238095,0.524255952381
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 10% Lift,2000,0.308571213942,0.845070422535,1.7453516624
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Rows,2000,41,46,50
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Success Rate,2000,0.136363636364,0.272727272727,0.522727272727
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Top 20% Lift,2000,0.452289377289,0.963927553112,1.67377333912
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Rows,2000,41,46,50
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Success Rate,2000,0.0212765957447,0.2,0.53488372093
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,ERA_2021_2023,Bottom 20% Lift,2000,0.12280421527,0.701928828016,1.57631628788
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Rows,2000,545,571,599
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Positive Count,2000,126,168,211
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Prevalence,2000,0.21746686817,0.294117647059,0.378167141924
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,ROC AUC,2000,0.427979841357,0.517004334705,0.602244975583
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Average Precision,2000,0.215365821439,0.29263502582,0.380475744786
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Score,2000,0.195436918914,0.235629638717,0.28019048687
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Benchmark Score,2000,0.18694084373,0.210893450591,0.237557070339
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Brier Skill Score vs Training Prior,2000,-0.232063165964,-0.120220745837,-0.00843034211526
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Log Loss,2000,0.575257969101,0.679825221695,0.793431291848
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Accuracy at 0.50,2000,0.546898518831,0.624125874126,0.702467271578
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Precision at 0.50,2000,0.0857055749129,0.190174804099,0.307692307692
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Recall at 0.50,2000,0.0251564425903,0.0843035061595,0.183098591549
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Specificity at 0.50,2000,0.755312432839,0.850124048303,0.930788340013
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,F1 at 0.50,2000,0.0396805752004,0.115702479339,0.209059233449
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Rows,2000,55,58,60
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Success Rate,2000,0.101694915254,0.206896551724,0.350877192982
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 10% Lift,2000,0.331468239333,0.704860131533,1.20821253199
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Rows,2000,109,115,120
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Success Rate,2000,0.151752133375,0.263157894737,0.392857142857
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Top 20% Lift,2000,0.557617770037,0.901212931408,1.27389383764
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Rows,2000,109,115,120
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Success Rate,2000,0.102564102564,0.224137931034,0.386000474158
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,POOLED_2016_2026,Bottom 20% Lift,2000,0.386389578164,0.763447079237,1.24289939874
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Rows,2000,93.975,100,106
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Positive Count,2000,10,20,28
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Prevalence,2000,0.0970873786408,0.195977360016,0.285714285714
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,ROC AUC,2000,0.289386645963,0.538754489831,0.731781683741
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Average Precision,2000,0.095466719233,0.219922841182,0.402330905582
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Score,2000,0.146739316218,0.198082889846,0.240178112127
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Benchmark Score,2000,0.145601334256,0.177684527502,0.206743015368
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Brier Skill Score vs Training Prior,2000,-0.40782129111,-0.105763713634,0.134936648556
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Log Loss,2000,0.447750416217,0.573048786218,0.672961475688
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Accuracy at 0.50,2000,0.5625,0.683168316832,0.798125
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Precision at 0.50,2000,0,0.0833333333333,0.333333333333
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Recall at 0.50,2000,0,0.0625,0.1875
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Specificity at 0.50,2000,0.682912482066,0.833333333333,0.955555555556
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,F1 at 0.50,2000,0,0.0645161290323,0.206896551724
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Rows,2000,10,10,11
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Success Rate,2000,0,0.0909090909091,0.454545454545
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 10% Lift,2000,0,0.466666666667,2.25108225108
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Rows,2000,19,20,22
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Success Rate,2000,0,0.16985645933,0.428571428571
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Top 20% Lift,2000,0,0.882352941176,2.10526315789
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Rows,2000,19,20,22
21,TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,RECENT_2024_2026,Bottom 20% Success Rate,2000,0,0.05,0.3
