Mode,Target,Model Variant,Feature Set,Evaluation Year,Rows,Positive Count,Prevalence,ROC AUC,Average Precision,Brier Score,Brier Benchmark Score,Brier Skill Score vs Training Prior,Log Loss,Accuracy at 0.50,Precision at 0.50,Recall at 0.50,Specificity at 0.50,F1 at 0.50
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2021,75,37,0.493333333333,0.5,0.493333333333,0.272371932957,0.272371932957,0,0.740307534635,0.506666666667,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2022,86,12,0.139534883721,0.5,0.139534883721,0.165085951427,0.165085951427,0,0.518753158025,0.860465116279,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2023,65,19,0.292307692308,0.5,0.292307692308,0.209193027511,0.209193027511,0,0.609522978598,0.707692307692,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2024,41,11,0.268292682927,0.5,0.268292682927,0.201211580329,0.201211580329,0,0.592932381418,0.731707317073,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2025,43,7,0.162790697674,0.5,0.162790697674,0.166666592628,0.166666592628,0,0.521201725664,0.837209302326,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,DUMMY_PRIOR,NONE,2026,13,5,0.384615384615,0.5,0.384615384615,0.239416734939,0.239416734939,0,0.67228645831,0.615384615385,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2016,38,6,0.157894736842,0.0520833333333,0.0988896359446,0.217000988302,0.166786723772,-0.301068714554,0.741197505355,0.789473684211,0,0,0.9375,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2017,59,28,0.474576271186,0.663594470046,0.581454815901,0.335667871909,0.270578814855,-0.240554890036,0.965857313961,0.508474576271,0,0,0.967741935484,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2018,52,16,0.307692307692,0.628472222222,0.386694153754,0.212183934748,0.215183359562,0.0139389254821,0.611116040254,0.673076923077,0.333333333333,0.0625,0.944444444444,0.105263157895
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2019,58,10,0.172413793103,0.6125,0.234991578923,0.169829558881,0.173294949949,0.0199970689826,0.520423703838,0.775862068966,0.2,0.1,0.916666666667,0.133333333333
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2020,40,16,0.4,0.520833333333,0.429191506832,0.283037773719,0.243967654918,-0.160144666776,0.809610592054,0.575,0,0,0.958333333333,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2021,75,37,0.493333333333,0.701280227596,0.628279028071,0.352215972579,0.272371932957,-0.293143418838,1.00334262272,0.506666666667,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2022,86,12,0.139534883721,0.690315315315,0.260741657739,0.190029161007,0.165085951427,-0.151092260517,0.550039511811,0.686046511628,0.258064516129,0.666666666667,0.689189189189,0.372093023256
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2023,65,19,0.292307692308,0.720823798627,0.574959382811,0.184123811042,0.209193027511,0.119837724837,0.550029978876,0.692307692308,0,0,0.978260869565,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2024,41,11,0.268292682927,0.727272727273,0.419308469308,0.194495133144,0.201211580329,0.0333800230295,0.564045248569,0.731707317073,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2025,43,7,0.162790697674,0.551587301587,0.200864895508,0.202973055012,0.166666592628,-0.217838871077,0.590309388537,0.720930232558,0.142857142857,0.142857142857,0.833333333333,0.142857142857
TRANSFER,T2_BEFORE_STOP_63,LOGIT_FULL,FS3_FULL_SIGNAL_STATE,2026,13,5,0.384615384615,0.325,0.334718614719,0.258411523753,0.239416734939,-0.0793377656704,0.698649638784,0.615384615385,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2016,38,6,0.157894736842,0.078125,0.100958781396,0.222598072848,0.166786723772,-0.334627048329,0.724125665501,0.763157894737,0,0,0.90625,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2017,59,28,0.474576271186,0.654377880184,0.598693550084,0.316147716394,0.270578814855,-0.168412673266,0.905013569985,0.525423728814,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2018,52,16,0.307692307692,0.614583333333,0.37371417977,0.216848518424,0.215183359562,-0.00773832542381,0.618947084015,0.576923076923,0.125,0.0625,0.805555555556,0.0833333333333
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2019,58,10,0.172413793103,0.6125,0.235175374333,0.178961863928,0.173294949949,-0.0327009758824,0.539588033554,0.724137931034,0.125,0.1,0.854166666667,0.111111111111
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2020,40,16,0.4,0.5390625,0.443347496357,0.277329667153,0.243967654918,-0.13674768586,0.785524369817,0.575,0,0,0.958333333333,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2021,75,37,0.493333333333,0.734708392603,0.679257175228,0.335043427786,0.272371932957,-0.230095275049,0.939518434977,0.506666666667,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2022,86,12,0.139534883721,0.676801801802,0.293524711606,0.2081612386,0.165085951427,-0.260926425304,0.589492795968,0.604651162791,0.210526315789,0.666666666667,0.594594594595,0.32
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2023,65,19,0.292307692308,0.705949656751,0.581191011347,0.182433453883,0.209193027511,0.127918095294,0.546594018614,0.738461538462,0.75,0.157894736842,0.978260869565,0.260869565217
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2024,41,11,0.268292682927,0.709090909091,0.425212435566,0.192839159038,0.201211580329,0.041610036941,0.561409118534,0.731707317073,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2025,43,7,0.162790697674,0.527777777778,0.188709714655,0.217100944119,0.166666592628,-0.30260624337,0.621179520175,0.604651162791,0.0833333333333,0.142857142857,0.694444444444,0.105263157895
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RAW,FS2_RAW_SIGNAL_STATE,2026,13,5,0.384615384615,0.275,0.320909090909,0.26095218004,0.239416734939,-0.0899496232222,0.700116605735,0.615384615385,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2016,38,6,0.157894736842,0.434895833333,0.158541750647,0.166621427084,0.166786723772,0.000991066216238,0.518357623325,0.842105263158,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2017,59,28,0.474576271186,0.320852534562,0.391665377872,0.289823488194,0.270578814855,-0.0711240950212,0.782739908624,0.525423728814,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2018,52,16,0.307692307692,0.478298611111,0.396386630131,0.214366730816,0.215183359562,0.0037950366949,0.620796945004,0.692307692308,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2019,58,10,0.172413793103,0.428125,0.166178536924,0.166269968833,0.173294949949,0.0405377139853,0.519541739882,0.827586206897,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2020,40,16,0.4,0.709635416667,0.582140527244,0.243237770872,0.243967654918,0.00299172464469,0.679743043262,0.6,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2021,75,37,0.493333333333,0.525248933144,0.587006792081,0.283783952261,0.272371932957,-0.0418986610727,0.769076964065,0.506666666667,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2022,86,12,0.139534883721,0.596283783784,0.217759507817,0.157545970039,0.165085951427,0.0456730649862,0.501762969969,0.860465116279,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2023,65,19,0.292307692308,0.478260869565,0.338552265905,0.209087187939,0.209193027511,0.000505942156774,0.609486937346,0.707692307692,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2024,41,11,0.268292682927,0.487878787879,0.31398578314,0.198781464948,0.201211580329,0.0120774131242,0.58710094706,0.731707317073,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2025,43,7,0.162790697674,0.561507936508,0.212804245867,0.155085056691,0.166666592628,0.0694892464896,0.494222468588,0.837209302326,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,LOGIT_RULE,FS1_RULE_SUMMARY,2026,13,5,0.384615384615,0.7625,0.686666666667,0.235481931796,0.239416734939,0.0164349544885,0.662708360089,0.615384615385,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2016,38,6,0.157894736842,0.869791666667,0.438720538721,0.115355758802,0.166786723772,0.308363662326,0.385685392862,0.815789473684,0,0,0.96875,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2017,59,28,0.474576271186,0.595622119816,0.736049520668,0.35394983475,0.270578814855,-0.308121018044,1.00924686498,0.525423728814,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2018,52,16,0.307692307692,0.621527777778,0.357336016296,0.216645956646,0.215183359562,-0.00679698043049,0.620533929511,0.653846153846,0,0,0.944444444444,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2019,58,10,0.172413793103,0.414583333333,0.157624875096,0.197737760985,0.173294949949,-0.141047451426,0.584611590418,0.655172413793,0.0833333333333,0.1,0.770833333333,0.0909090909091
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2020,40,16,0.4,0.638020833333,0.599772305545,0.255777404891,0.243967654918,-0.0484070315682,0.734258931908,0.625,1,0.0625,1,0.117647058824
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2021,75,37,0.493333333333,0.549075391181,0.502480598257,0.339805871047,0.272371932957,-0.247580348527,0.921889671133,0.506666666667,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2022,86,12,0.139534883721,0.765765765766,0.566764918971,0.149006127598,0.165085951427,0.0974027389331,0.482319860099,0.860465116279,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2023,65,19,0.292307692308,0.74828375286,0.550761694346,0.207928020074,0.209193027511,0.00604708221524,0.60477848546,0.707692307692,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2024,41,11,0.268292682927,0.575757575758,0.341968605961,0.197482857751,0.201211580329,0.0185313517831,0.582491044078,0.731707317073,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2025,43,7,0.162790697674,0.583333333333,0.220516461717,0.147840636557,0.166666592628,0.112955786605,0.474719721166,0.837209302326,0,0,1,0
TRANSFER,T2_BEFORE_STOP_63,RF_FULL,FS3_FULL_SIGNAL_STATE,2026,13,5,0.384615384615,0.875,0.71,0.251812386885,0.239416734939,-0.0517743755444,0.699206237792,0.615384615385,0,0,1,0
