Calibration Year,As Of Date,Calibration Data End Date,Cohort Level,Observations,Eligible,Setup,Market Regime,Technical Band,Actionability Band,T1 Successes,P(T1 Before Stop),T1 Q25,T1 Median,T1 Q75,T2 Successes,P(T2 Before Stop),T2 Q25,T2 Median,T2 Q75,Cohort
2025,2025-01-01,2024-12-30,1,3,False,BREAKOUT,STRONG BULL,70-79,90-100,2,0.6,27.0,28.0,29.0,1,0.4,37.0,37.0,37.0,BREAKOUT|STRONG BULL|70-79|90-100
2025,2025-01-01,2024-12-30,1,8,False,BREAKOUT,STRONG BULL,80-89,80-89,5,0.6,18.0,19.0,28.0,3,0.4,20.5,21.0,37.5,BREAKOUT|STRONG BULL|80-89|80-89
2025,2025-01-01,2024-12-30,1,18,False,PULLBACK,BULL,70-79,70-79,6,0.35,8.25,11.0,16.0,6,0.35,10.0,15.0,23.75,PULLBACK|BULL|70-79|70-79
2025,2025-01-01,2024-12-30,1,67,True,PULLBACK,BULL,70-79,80-89,28,0.42028985507246375,4.75,8.0,14.0,24,0.36231884057971014,5.0,10.0,25.0,PULLBACK|BULL|70-79|80-89
2025,2025-01-01,2024-12-30,1,29,False,PULLBACK,BULL,70-79,90-100,12,0.41935483870967744,9.25,12.0,14.5,6,0.22580645161290322,8.0,10.0,18.0,PULLBACK|BULL|70-79|90-100
2025,2025-01-01,2024-12-30,1,2,False,PULLBACK,BULL,80-89,70-79,1,0.5,11.0,11.0,11.0,0,0.25,,,,PULLBACK|BULL|80-89|70-79
2025,2025-01-01,2024-12-30,1,8,False,PULLBACK,BULL,80-89,80-89,4,0.5,5.75,7.5,12.0,3,0.4,8.5,9.0,25.0,PULLBACK|BULL|80-89|80-89
2025,2025-01-01,2024-12-30,1,11,False,PULLBACK,BULL,80-89,90-100,3,0.3076923076923077,12.0,21.0,22.0,2,0.23076923076923078,12.25,19.5,26.75,PULLBACK|BULL|80-89|90-100
2025,2025-01-01,2024-12-30,1,39,True,PULLBACK,NEUTRAL,70-79,70-79,4,0.12195121951219512,8.75,10.0,11.5,4,0.12195121951219512,14.0,15.5,16.25,PULLBACK|NEUTRAL|70-79|70-79
2025,2025-01-01,2024-12-30,1,137,True,PULLBACK,NEUTRAL,70-79,80-89,44,0.3237410071942446,4.0,9.5,14.0,36,0.26618705035971224,10.0,15.0,25.5,PULLBACK|NEUTRAL|70-79|80-89
2025,2025-01-01,2024-12-30,1,30,True,PULLBACK,NEUTRAL,70-79,90-100,8,0.28125,7.75,13.0,21.5,8,0.28125,12.75,22.0,23.5,PULLBACK|NEUTRAL|70-79|90-100
2025,2025-01-01,2024-12-30,1,39,True,PULLBACK,NEUTRAL,80-89,80-89,12,0.3170731707317073,7.75,9.0,19.25,3,0.0975609756097561,6.5,8.0,9.5,PULLBACK|NEUTRAL|80-89|80-89
2025,2025-01-01,2024-12-30,1,9,False,PULLBACK,NEUTRAL,80-89,90-100,0,0.09090909090909091,,,,0,0.09090909090909091,,,,PULLBACK|NEUTRAL|80-89|90-100
2025,2025-01-01,2024-12-30,1,13,False,PULLBACK,STRONG BULL,70-79,70-79,6,0.4666666666666667,5.0,9.0,13.0,4,0.3333333333333333,3.75,7.0,11.0,PULLBACK|STRONG BULL|70-79|70-79
2025,2025-01-01,2024-12-30,1,195,True,PULLBACK,STRONG BULL,70-79,80-89,90,0.4619289340101523,6.0,9.0,17.75,77,0.39593908629441626,9.0,14.0,21.0,PULLBACK|STRONG BULL|70-79|80-89
2025,2025-01-01,2024-12-30,1,105,True,PULLBACK,STRONG BULL,70-79,90-100,46,0.4392523364485981,7.25,14.5,29.25,39,0.37383177570093457,10.0,17.0,29.0,PULLBACK|STRONG BULL|70-79|90-100
2025,2025-01-01,2024-12-30,1,2,False,PULLBACK,STRONG BULL,80-89,70-79,1,0.5,18.0,18.0,18.0,1,0.5,20.0,20.0,20.0,PULLBACK|STRONG BULL|80-89|70-79
2025,2025-01-01,2024-12-30,1,31,True,PULLBACK,STRONG BULL,80-89,80-89,16,0.5151515151515151,5.0,5.0,10.25,13,0.42424242424242425,5.0,6.0,13.0,PULLBACK|STRONG BULL|80-89|80-89
2025,2025-01-01,2024-12-30,1,17,False,PULLBACK,STRONG BULL,80-89,90-100,8,0.47368421052631576,5.75,10.0,12.0,4,0.2631578947368421,6.75,10.5,15.0,PULLBACK|STRONG BULL|80-89|90-100
2025,2025-01-01,2024-12-30,2,4,False,BREAKOUT,BULL,,,2,0.5,20.0,22.0,24.0,2,0.5,43.5,50.0,56.5,BREAKOUT|BULL
2025,2025-01-01,2024-12-30,2,1,False,BREAKOUT,NEUTRAL,,,0,0.3333333333333333,,,,0,0.3333333333333333,,,,BREAKOUT|NEUTRAL
2025,2025-01-01,2024-12-30,2,13,False,BREAKOUT,STRONG BULL,,,7,0.5333333333333333,18.5,26.0,29.0,4,0.3333333333333333,20.75,29.0,41.25,BREAKOUT|STRONG BULL
2025,2025-01-01,2024-12-30,2,135,True,PULLBACK,BULL,,,54,0.40145985401459855,6.0,10.0,15.5,41,0.30656934306569344,7.0,11.0,25.0,PULLBACK|BULL
2025,2025-01-01,2024-12-30,2,254,True,PULLBACK,NEUTRAL,,,68,0.26953125,7.0,10.0,14.75,51,0.203125,10.0,15.0,23.0,PULLBACK|NEUTRAL
2025,2025-01-01,2024-12-30,2,363,True,PULLBACK,STRONG BULL,,,167,0.4602739726027397,6.0,10.0,19.0,138,0.38082191780821917,8.0,14.0,21.0,PULLBACK|STRONG BULL
2025,2025-01-01,2024-12-30,3,18,False,BREAKOUT,,,,9,0.5,18.0,26.0,28.0,6,0.35,25.0,37.0,49.75,BREAKOUT
2025,2025-01-01,2024-12-30,3,752,True,PULLBACK,,,,289,0.38461538461538464,6.0,10.0,18.0,230,0.3063660477453581,8.0,14.0,23.0,PULLBACK
2025,2025-01-01,2024-12-30,4,770,True,,,,,298,0.3873056994818653,6.0,10.0,19.0,236,0.3069948186528497,8.0,14.0,23.0,OVERALL
2026,2026-01-01,2025-12-18,1,2,False,BREAKOUT,BULL,70-79,80-89,0,0.25,,,,0,0.25,,,,BREAKOUT|BULL|70-79|80-89
2026,2026-01-01,2025-12-18,1,2,False,BREAKOUT,BULL,80-89,80-89,2,0.75,20.0,22.0,24.0,2,0.75,43.5,50.0,56.5,BREAKOUT|BULL|80-89|80-89
2026,2026-01-01,2025-12-18,1,1,False,BREAKOUT,NEUTRAL,70-79,70-79,0,0.3333333333333333,,,,0,0.3333333333333333,,,,BREAKOUT|NEUTRAL|70-79|70-79
2026,2026-01-01,2025-12-18,1,3,False,BREAKOUT,STRONG BULL,70-79,80-89,0,0.2,,,,0,0.2,,,,BREAKOUT|STRONG BULL|70-79|80-89
2026,2026-01-01,2025-12-18,1,3,False,BREAKOUT,STRONG BULL,70-79,90-100,2,0.6,27.0,28.0,29.0,1,0.4,37.0,37.0,37.0,BREAKOUT|STRONG BULL|70-79|90-100
2026,2026-01-01,2025-12-18,1,9,False,BREAKOUT,STRONG BULL,80-89,80-89,5,0.5454545454545454,18.0,19.0,28.0,3,0.36363636363636365,20.5,21.0,37.5,BREAKOUT|STRONG BULL|80-89|80-89
2026,2026-01-01,2025-12-18,1,1,False,BREAKOUT,STRONG BULL,80-89,90-100,0,0.3333333333333333,,,,0,0.3333333333333333,,,,BREAKOUT|STRONG BULL|80-89|90-100
2026,2026-01-01,2025-12-18,1,18,False,PULLBACK,BULL,70-79,70-79,6,0.35,8.25,11.0,16.0,6,0.35,10.0,15.0,23.75,PULLBACK|BULL|70-79|70-79
2026,2026-01-01,2025-12-18,1,67,True,PULLBACK,BULL,70-79,80-89,28,0.42028985507246375,4.75,8.0,14.0,24,0.36231884057971014,5.0,10.0,25.0,PULLBACK|BULL|70-79|80-89
2026,2026-01-01,2025-12-18,1,29,False,PULLBACK,BULL,70-79,90-100,12,0.41935483870967744,9.25,12.0,14.5,6,0.22580645161290322,8.0,10.0,18.0,PULLBACK|BULL|70-79|90-100
2026,2026-01-01,2025-12-18,1,2,False,PULLBACK,BULL,80-89,70-79,1,0.5,11.0,11.0,11.0,0,0.25,,,,PULLBACK|BULL|80-89|70-79
2026,2026-01-01,2025-12-18,1,12,False,PULLBACK,BULL,80-89,80-89,4,0.35714285714285715,5.75,7.5,12.0,3,0.2857142857142857,8.5,9.0,25.0,PULLBACK|BULL|80-89|80-89
2026,2026-01-01,2025-12-18,1,11,False,PULLBACK,BULL,80-89,90-100,3,0.3076923076923077,12.0,21.0,22.0,2,0.23076923076923078,12.25,19.5,26.75,PULLBACK|BULL|80-89|90-100
2026,2026-01-01,2025-12-18,1,40,True,PULLBACK,NEUTRAL,70-79,70-79,4,0.11904761904761904,8.75,10.0,11.5,4,0.11904761904761904,14.0,15.5,16.25,PULLBACK|NEUTRAL|70-79|70-79
2026,2026-01-01,2025-12-18,1,145,True,PULLBACK,NEUTRAL,70-79,80-89,46,0.3197278911564626,4.0,9.0,13.75,38,0.2653061224489796,10.0,14.5,24.5,PULLBACK|NEUTRAL|70-79|80-89
2026,2026-01-01,2025-12-18,1,30,True,PULLBACK,NEUTRAL,70-79,90-100,8,0.28125,7.75,13.0,21.5,8,0.28125,12.75,22.0,23.5,PULLBACK|NEUTRAL|70-79|90-100
2026,2026-01-01,2025-12-18,1,1,False,PULLBACK,NEUTRAL,80-89,70-79,0,0.3333333333333333,,,,0,0.3333333333333333,,,,PULLBACK|NEUTRAL|80-89|70-79
2026,2026-01-01,2025-12-18,1,42,True,PULLBACK,NEUTRAL,80-89,80-89,14,0.3409090909090909,7.25,9.0,18.5,4,0.11363636363636363,6.5,7.5,8.75,PULLBACK|NEUTRAL|80-89|80-89
2026,2026-01-01,2025-12-18,1,12,False,PULLBACK,NEUTRAL,80-89,90-100,3,0.2857142857142857,10.0,11.0,11.5,0,0.07142857142857142,,,,PULLBACK|NEUTRAL|80-89|90-100
2026,2026-01-01,2025-12-18,1,13,False,PULLBACK,STRONG BULL,70-79,70-79,6,0.4666666666666667,5.0,9.0,13.0,4,0.3333333333333333,3.75,7.0,11.0,PULLBACK|STRONG BULL|70-79|70-79
2026,2026-01-01,2025-12-18,1,203,True,PULLBACK,STRONG BULL,70-79,80-89,93,0.4585365853658537,6.0,9.0,17.0,80,0.3951219512195122,8.0,12.5,21.0,PULLBACK|STRONG BULL|70-79|80-89
2026,2026-01-01,2025-12-18,1,110,True,PULLBACK,STRONG BULL,70-79,90-100,46,0.41964285714285715,7.25,14.5,29.25,39,0.35714285714285715,10.0,17.0,29.0,PULLBACK|STRONG BULL|70-79|90-100
2026,2026-01-01,2025-12-18,1,2,False,PULLBACK,STRONG BULL,80-89,70-79,1,0.5,18.0,18.0,18.0,1,0.5,20.0,20.0,20.0,PULLBACK|STRONG BULL|80-89|70-79
2026,2026-01-01,2025-12-18,1,32,True,PULLBACK,STRONG BULL,80-89,80-89,16,0.5,5.0,5.0,10.25,13,0.4117647058823529,5.0,6.0,13.0,PULLBACK|STRONG BULL|80-89|80-89
2026,2026-01-01,2025-12-18,1,17,False,PULLBACK,STRONG BULL,80-89,90-100,8,0.47368421052631576,5.75,10.0,12.0,4,0.2631578947368421,6.75,10.5,15.0,PULLBACK|STRONG BULL|80-89|90-100
2026,2026-01-01,2025-12-18,2,4,False,BREAKOUT,BULL,,,2,0.5,20.0,22.0,24.0,2,0.5,43.5,50.0,56.5,BREAKOUT|BULL
2026,2026-01-01,2025-12-18,2,1,False,BREAKOUT,NEUTRAL,,,0,0.3333333333333333,,,,0,0.3333333333333333,,,,BREAKOUT|NEUTRAL
2026,2026-01-01,2025-12-18,2,16,False,BREAKOUT,STRONG BULL,,,7,0.4444444444444444,18.5,26.0,29.0,4,0.2777777777777778,20.75,29.0,41.25,BREAKOUT|STRONG BULL
2026,2026-01-01,2025-12-18,2,139,True,PULLBACK,BULL,,,54,0.3900709219858156,6.0,10.0,15.5,41,0.2978723404255319,7.0,11.0,25.0,PULLBACK|BULL
2026,2026-01-01,2025-12-18,2,270,True,PULLBACK,NEUTRAL,,,75,0.27941176470588236,7.0,10.0,14.0,54,0.20220588235294118,9.25,14.5,23.0,PULLBACK|NEUTRAL
2026,2026-01-01,2025-12-18,2,377,True,PULLBACK,STRONG BULL,,,170,0.45118733509234826,6.0,9.0,19.0,141,0.37467018469656993,8.0,14.0,21.0,PULLBACK|STRONG BULL
2026,2026-01-01,2025-12-18,3,21,False,BREAKOUT,,,,9,0.43478260869565216,18.0,26.0,28.0,6,0.30434782608695654,25.0,37.0,49.75,BREAKOUT
2026,2026-01-01,2025-12-18,3,786,True,PULLBACK,,,,299,0.38071065989847713,6.0,10.0,17.5,236,0.30076142131979694,8.0,14.0,23.0,PULLBACK
2026,2026-01-01,2025-12-18,4,807,True,,,,,308,0.3819530284301607,6.0,10.0,18.0,242,0.3003708281829419,8.0,14.0,23.0,OVERALL
